_id,tracking_number,carrier,scans[0].timestamp,scans[0].scan,scans[1].timestamp,scans[1].scan,scans[2].timestamp,scans[2].scan,scans[3].timestamp,scans[3].scan,scans[4].timestamp,scans[4].scan,scans[5].timestamp,scans[5].scan,scans[6].timestamp,scans[6].scan,scans[7].timestamp,scans[7].scan,scans[8].timestamp,scans[8].scan,scans[9].timestamp,scans[9].scan,scans[10].timestamp,scans[10].scan,scans[11].timestamp,scans[11].scan,scans[12].timestamp,scans[12].scan,scans[13].timestamp,scans[13].scan,scans[14].timestamp,scans[14].scan,scans[15].timestamp,scans[15].scan,scans[16].timestamp,scans[16].scan,scans[17].timestamp,scans[17].scan,scans[18].timestamp,scans[18].scan,scans[19].timestamp,scans[19].scan,scans[20].timestamp,scans[20].scan,scans[21].timestamp,scans[21].scan,scans[22].timestamp,scans[22].scan,scans[23].timestamp,scans[23].scan,scans[24].timestamp,scans[24].scan,scans[25].timestamp,scans[25].scan,scans[26].timestamp,scans[26].scan,scans[27].timestamp,scans[27].scan,scans[28].timestamp,scans[28].scan,scans[29].timestamp,scans[29].scan,scans[30].timestamp,scans[30].scan,scans[31].timestamp,scans[31].scan,scans[32].timestamp,scans[32].scan,scans[33].timestamp,scans[33].scan,scans[34].timestamp,scans[34].scan,scans[35].timestamp,scans[35].scan,scans[36].timestamp,scans[36].scan,scans[37].timestamp,scans[37].scan,scans[38].timestamp,scans[38].scan,scans[39].timestamp,scans[39].scan,scans[40].timestamp,scans[40].scan,scans[41].timestamp,scans[41].scan,scans[42].timestamp,scans[42].scan,scans[43].timestamp,scans[43].scan,scans[44].timestamp,scans[44].scan,scans[45].timestamp,scans[45].scan,scans[46].timestamp,scans[46].scan,scans[47].timestamp,scans[47].scan,scans[48].timestamp,scans[48].scan,scans[49].timestamp,scans[49].scan,scans[50].timestamp,scans[50].scan,scans[51].timestamp,scans[51].scan,scans[52].timestamp,scans[52].scan,scans[53].timestamp,scans[53].scan,scans[54].timestamp,scans[54].scan,scans[55].timestamp,scans[55].scan,scans[56].timestamp,scans[56].scan
67d7c10c380fe7c6439f0a73,1Z251V570491647655,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-17T10:29:13,shipment manifested,2024-12-18T13:23:45,shipment collected,2024-12-19T08:19:55,in transit,2024-12-19T11:42:00,in transit,2024-12-19T19:13:00,in transit,2024-12-20T16:30:00,in transit,2024-12-20T18:46:00,in transit,2024-12-23T05:19:29,in transit,2024-12-23T12:47:52,out for delivery,2024-12-23T13:41:33,out for delivery,2024-12-23T21:57:53,1st delivery attempt. unable to collect tax payment.,2024-12-24T07:39:50,in transit,2024-12-24T12:13:13,out for delivery,2024-12-24T15:49:28,out for delivery,2024-12-24T16:58:06,2nd delivery attempt. unable to collect tax payment.,2024-12-24T22:33:26,in transit,2024-12-26T11:34:05,in transit,2024-12-26T12:41:19,out for delivery,2024-12-26T15:03:14,out for delivery,2024-12-26T15:55:04,1st delivery attempt. unable to collect tax payment.,2024-12-27T09:50:01,in transit,2024-12-27T14:56:37,out for delivery,2024-12-27T16:03:20,2nd delivery attempt. unable to collect tax payment.,2024-12-28T14:39:07,in transit,2024-12-30T14:13:09,out for delivery,2024-12-30T21:50:26,final delivery attempt. unable to collect tax payment.,2024-12-31T02:53:16,carrier to contact sender or receiver,2024-12-31T02:53:16,final delivery attempt. unable to collect tax payment.,2024-12-31T02:53:16,carrier to contact sender or receiver,2025-01-01T20:11:32,tax payment received,2025-01-01T20:11:32,tax payment received,2025-01-09T02:55:07,final delivery attempt. unable to collect tax payment.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0a79,1Z7E524X0499345696,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-17T21:43:00,in transit,2024-12-17T22:56:00,in transit,2024-12-18T03:00:00,in transit,2024-12-18T04:56:04,awaiting release from customs,2024-12-18T04:56:04,handover to broker for clearance,2024-12-18T04:56:24,awaiting release from customs,2024-12-18T04:56:24,handover to broker for clearance,2024-12-18T05:07:00,in transit,2024-12-18T07:48:00,in transit,2024-12-18T07:50:00,in transit,2024-12-18T10:45:24,handover to broker for clearance,2024-12-18T16:00:00,in transit,2024-12-18T18:00:00,in transit,2024-12-19T06:01:51,carrier error delayed delivery,2024-12-19T16:00:00,in transit,2024-12-19T18:00:00,in transit,2024-12-20T16:42:59,in transit,2024-12-20T16:42:59,in transit,2024-12-20T16:55:29,clearance has been delayed by customs or other government agency,2024-12-20T16:55:29,clearance has been delayed by customs or other government agency,2024-12-24T10:22:00,delivery attempted. receiver not available for delivery. delivery rescheduled for next business day.,2024-12-24T10:22:00,delivery attempted. receiver not available for delivery. delivery rescheduled for next business day.,2024-12-26T18:00:00,2nd delivery attempt. receiver not available.,2024-12-26T18:00:00,2nd delivery attempt. receiver not available.,2024-12-27T13:00:00,delivery attempted. receiver not available for delivery,2024-12-27T13:00:00,delivery attempted. receiver not available for delivery,2024-12-27T18:41:13,request to contact carrier,2024-12-27T18:41:13,delivery attempted. receiver not available for delivery,2024-12-27T18:41:13,request to contact carrier,2024-12-27T18:41:13,delivery attempted. receiver not available for delivery,2024-12-27T18:41:32,carrier to contact sender or receiver,2024-12-27T18:41:32,final delivery attempt. shipment to be returned.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0aa4,1Z7E524X0491457053,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-19T12:49:44,shipment manifested,2024-12-20T13:45:00,shipment collected,2024-12-20T18:31:05,in transit,2024-12-20T19:15:00,in transit,2024-12-20T21:26:00,in transit,2024-12-20T21:42:41,export scan,2024-12-21T05:53:00,in transit,2024-12-21T14:18:00,in transit,2024-12-23T12:28:06,in transit,2024-12-23T15:53:46,out for delivery,2024-12-23T16:49:06,out for delivery,2024-12-23T22:14:32,2nd delivery attempt. receiver not available.,2024-12-24T10:43:29,in transit,2024-12-24T12:33:01,out for delivery,2024-12-24T18:04:09,out for delivery,2024-12-24T21:19:36,delivery rescheduled due to holiday closures,2024-12-26T14:01:56,in transit,2024-12-26T17:06:51,out for delivery,2024-12-26T17:11:22,out for delivery,2024-12-26T21:07:25,2nd delivery attempt. receiver not available.,2024-12-27T12:50:57,in transit,2024-12-27T17:57:49,out for delivery,2024-12-27T20:01:28,delivery attempted. receiver not available for delivery. delivery rescheduled for next business day.,2024-12-28T13:43:44,in transit,2024-12-30T18:14:07,out for delivery,2024-12-30T22:24:25,2nd delivery attempt. receiver not available.,2024-12-31T13:12:38,in transit,2024-12-31T19:46:13,delivery rescheduled due to holiday closures,2025-01-02T13:19:36,in transit,2025-01-02T17:15:47,out for delivery,2025-01-02T17:20:43,out for delivery,2025-01-02T19:10:58,2nd delivery attempt. receiver not available.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0ac3,1Z7E524X6898472976,0bb863db-1a5d-4688-8212-a842ab236726,2025-01-03T14:28:14,shipment manifested,2025-01-15T11:18:03,shipment collected,2025-01-15T17:28:57,in transit,2025-01-15T19:00:00,in transit,2025-01-16T04:04:00,in transit,2025-01-16T05:24:11,export scan,2025-01-16T09:07:00,in transit,2025-01-16T19:55:00,in transit,2025-01-16T23:38:50,in transit,2025-01-16T23:39:00,warehouse scan,2025-01-17T06:46:33,additional information required for customs clearance,2025-01-17T06:46:33,internal activity scan,2025-01-17T09:56:29,additional information required for customs clearance,2025-01-17T18:55:25,warehouse scan,2025-01-18T00:23:35,warehouse scan,2025-01-22T21:17:16,warehouse scan,2025-01-24T23:11:00,in transit,2025-01-25T01:11:44,held awaiting tax payment by the receiver,2025-01-25T01:11:47,held awaiting tax payment by the receiver,2025-01-25T01:50:00,in transit,2025-01-25T01:50:00,in transit,2025-01-25T05:25:00,in transit,2025-01-25T05:25:00,in transit,2025-01-25T05:40:00,in transit,2025-01-25T05:40:00,in transit,2025-01-25T08:15:01,out for delivery,2025-01-25T08:15:01,out for delivery,2025-01-25T08:36:39,delivery refused,2025-01-25T08:36:39,delivery refused,2025-01-27T08:06:56,out for delivery,2025-01-27T08:06:56,out for delivery,2025-01-27T10:06:39,1st delivery attempt. unable to collect tax payment.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0acb,1Z61A84F0415463231,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-19T21:55:00,in transit,2024-12-19T23:16:00,in transit,2024-12-20T07:56:00,in transit,2024-12-21T21:30:40,warehouse scan,2024-12-22T16:19:20,in transit,2024-12-26T08:16:34,in transit,2024-12-26T08:16:35,in transit,2024-12-27T04:16:33,warehouse scan,2024-12-28T00:00:49,awaiting release from customs,2024-12-29T21:15:13,additional information required for customs clearance,2024-12-29T23:01:30,carrier to contact sender or receiver,2024-12-29T23:01:30,additional information required for customs clearance,2024-12-29T23:02:01,carrier to contact sender or receiver,2024-12-29T23:02:01,additional information required for customs clearance,2024-12-30T04:28:01,warehouse scan,2024-12-31T02:27:41,warehouse scan,2025-01-02T00:40:51,delivery to alternative address requested,2025-01-02T00:46:36,documents or info requested has now been received and submitted to the regulatory agency for clearance,2025-01-02T00:46:36,internal activity scan,2025-01-02T00:46:37,internal activity scan,2025-01-02T00:46:37,additional information required for customs clearance,2025-01-10T03:43:34,warehouse scan,2025-01-10T03:43:34,warehouse scan,2025-01-12T23:21:37,customs clearance in progress,2025-01-12T23:21:37,customs clearance in progress,2025-01-13T03:51:24,warehouse scan,2025-01-13T03:51:24,warehouse scan,2025-01-14T05:00:22,warehouse scan,2025-01-14T05:00:22,warehouse scan,2025-01-14T10:16:33,delivery to alternative address requested,2025-01-14T10:16:33,delivery to alternative address requested,2025-01-15T04:59:33,1st of 3 delivery attempts. receiver not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0aec,1Z7E524X6896170724,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-18T16:05:27,shipment manifested,2024-10-18T16:41:00,shipment dropped off awaiting carrier collection,2024-10-18T16:41:00,shipment dropped off awaiting carrier collection,2024-10-21T13:36:30,shipment collected,2024-10-21T16:10:29,in transit,2024-10-21T19:45:00,in transit,2024-10-21T20:24:00,in transit,2024-10-28T17:44:00,in transit,2024-10-29T15:20:00,in transit,2024-10-30T04:55:00,in transit,2024-10-30T09:42:39,clearance has been delayed by customs or other government agency,2024-10-30T09:47:31,internal activity scan,2024-10-30T09:47:31,documents or info requested has now been received and submitted to the regulatory agency for clearance,2024-10-30T09:47:31,released by customs. clearance complete.,2024-10-30T12:22:06,in transit,2024-10-30T22:30:00,in transit,2024-10-31T04:30:03,in transit,2024-10-31T06:02:15,held awaiting tax payment by the receiver,2024-10-31T06:02:19,held awaiting tax payment by the receiver,2024-10-31T06:02:19,held awaiting tax payment by the receiver,2024-10-31T09:27:39,1st delivery attempt. unable to collect tax payment.,2024-10-31T09:27:39,1st delivery attempt. unable to collect tax payment.,2024-11-04T05:52:50,out for delivery,2024-11-04T05:52:50,out for delivery,2024-11-04T10:01:38,2nd delivery attempt. unable to collect tax payment.,2024-11-04T10:01:38,2nd delivery attempt. unable to collect tax payment.,2024-11-05T04:31:39,in transit,2024-11-05T04:31:39,in transit,2024-11-05T09:47:34,final delivery attempt. unable to collect tax payment.,2024-11-05T09:47:34,final delivery attempt. unable to collect tax payment.,2024-11-05T18:03:38,carrier to contact sender or receiver,2024-11-05T18:03:38,final delivery attempt. unable to collect tax payment.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0afa,1Z7E524X0496905078,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-26T15:31:14,shipment manifested,2024-12-27T11:16:00,shipment dropped off awaiting carrier collection,2024-12-27T11:16:40,shipment dropped off awaiting carrier collection,2024-12-27T13:55:30,shipment collected,2024-12-27T15:34:40,in transit,2024-12-27T20:50:00,in transit,2024-12-27T21:23:00,in transit,2024-12-28T01:52:55,released by customs. clearance complete.,2024-12-28T05:30:00,in transit,2024-12-28T10:47:24,held awaiting tax payment by the receiver,2024-12-28T10:47:31,held awaiting tax payment by the receiver,2024-12-28T13:22:00,in transit,2024-12-28T16:08:00,in transit,2024-12-30T11:14:33,in transit,2025-01-04T12:32:04,in transit,2025-01-06T21:38:28,1st delivery attempt. unable to collect tax payment.,2025-01-07T11:19:25,in transit,2025-01-07T11:19:25,in transit,2025-01-07T11:22:49,in transit,2025-01-07T11:22:49,in transit,2025-01-08T09:42:35,in transit,2025-01-08T09:46:03,in transit,2025-01-09T09:48:08,in transit,2025-01-09T09:48:08,in transit,2025-01-09T19:18:30,2nd delivery attempt. unable to collect tax payment.,2025-01-09T19:18:30,2nd delivery attempt. unable to collect tax payment.,2025-01-10T09:19:48,in transit,2025-01-10T09:19:48,in transit,2025-01-10T09:21:35,in transit,2025-01-10T09:21:35,in transit,2025-01-10T20:50:28,2nd delivery attempt. unable to collect tax payment.,2025-01-10T20:50:28,2nd delivery attempt. unable to collect tax payment.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0bd7,1Z7E524X0491137256,0bb863db-1a5d-4688-8212-a842ab236726,2024-09-18T08:38:02,shipment manifested,2024-09-18T14:30:54,shipment collected,2024-09-18T17:01:43,in transit,2024-09-18T18:30:00,in transit,2024-09-18T18:30:36,internal activity scan,2024-09-18T20:30:00,in transit,2024-09-19T03:52:24,internal activity scan,2024-09-19T04:12:48,held awaiting tax payment by the receiver,2024-09-19T04:12:51,held awaiting tax payment by the receiver,2024-09-19T04:51:26,customs clearance in progress,2024-09-19T04:56:36,customs clearance in progress,2024-09-19T04:56:36,released by customs. clearance complete.,2024-09-25T20:34:52,export scan,2024-09-25T21:34:00,in transit,2024-09-25T21:34:00,in transit,2024-09-25T23:05:00,in transit,2024-09-25T23:05:00,in transit,2024-09-26T02:30:00,in transit,2024-09-26T04:35:00,in transit,2024-09-26T04:50:00,in transit,2024-09-26T06:54:09,in transit,2024-09-26T06:54:09,in transit,2024-09-26T07:19:02,customs clearance in progress,2024-09-26T16:47:38,warehouse scan,2024-09-27T07:06:55,released by customs. clearance complete.,2024-09-27T16:47:16,warehouse scan,2024-09-27T23:01:10,in transit,2024-09-30T11:15:48,1st delivery attempt. unable to collect tax payment.,2024-09-30T13:15:33,in transit,2024-10-01T11:59:14,2nd delivery attempt. unable to collect tax payment.,2024-10-01T12:44:56,in transit,2024-10-02T07:54:30,carrier to contact sender or receiver,2024-10-02T07:54:30,final delivery attempt. unable to collect tax payment.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0c54,1Z7E524X0496239959,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-14T12:40:32,shipment manifested,2024-12-16T08:25:00,shipment dropped off awaiting carrier collection,2024-12-16T08:25:53,shipment dropped off awaiting carrier collection,2024-12-17T11:50:42,shipment collected,2024-12-17T17:43:25,in transit,2024-12-17T20:00:00,in transit,2024-12-18T00:03:00,in transit,2024-12-20T20:05:08,warehouse scan,2024-12-23T16:39:42,warehouse scan,2024-12-27T16:37:54,warehouse scan,2025-01-02T13:25:06,new instructions received - we updated the delivery information for your package,2025-01-02T13:25:06,shipment to be returned,2025-01-02T14:27:41,warehouse scan,2025-01-02T15:16:37,clearance has been delayed by customs or other government agency,2025-01-02T15:16:37,new instructions received - we updated the delivery information for your package,2025-01-02T15:16:37,clearance has been delayed by customs or other government agency,2025-01-02T15:37:02,released by customs. clearance complete.,2025-01-02T15:37:02,released by customs. clearance complete.,2025-01-03T03:19:31,warehouse scan,2025-01-03T03:19:31,warehouse scan,2025-01-03T19:46:50,in transit,2025-01-03T19:46:50,in transit,2025-01-03T19:46:50,in transit,2025-01-03T20:43:00,in transit,2025-01-03T20:43:00,in transit,2025-01-03T20:43:00,in transit,2025-01-03T23:57:00,in transit,2025-01-03T23:57:00,in transit,2025-01-04T00:28:24,in transit,2025-01-04T00:28:24,in transit,2025-01-04T00:28:24,in transit,2025-01-06T09:28:42,1st delivery attempt. receiver not available.,2025-01-06T09:28:42,1st delivery attempt. receiver not available.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0c88,1Z7E524X6897353203,0bb863db-1a5d-4688-8212-a842ab236726,2024-11-07T13:18:29,shipment manifested,2024-11-08T11:16:08,shipment collected,2024-11-08T17:38:02,in transit,2024-11-08T20:39:00,in transit,2024-11-08T21:57:00,in transit,2024-11-09T00:06:52,export scan,2024-11-09T07:46:00,in transit,2024-11-10T19:18:00,in transit,2024-11-11T23:20:03,in transit,2024-11-11T23:20:17,warehouse scan,2024-11-12T10:18:34,additional information required for customs clearance,2024-11-12T10:18:36,internal activity scan,2024-11-12T10:22:00,carrier to contact sender or receiver,2024-11-12T10:22:00,shipment delayed due to a customs gateway hold,2024-11-12T22:34:31,warehouse scan,2024-11-13T19:25:59,warehouse scan,2024-11-19T19:32:48,warehouse scan,2024-11-20T08:47:43,out for delivery,2024-11-20T22:32:13,warehouse scan,2024-11-21T20:16:18,warehouse scan,2024-11-29T20:06:52,warehouse scan,2024-12-03T06:20:00,in transit,2024-12-03T07:25:00,out for delivery,2024-12-03T13:17:52,1st of 3 delivery attempts. receiver not available,2024-12-04T17:31:10,package on hold for delivery,2024-12-05T14:09:57,delivery attempted. receiver not available for delivery,2024-12-05T18:02:04,delivery rescheduled due to holiday closures,2024-12-06T11:03:17,package on hold for delivery,2024-12-09T17:47:23,carrier error delayed delivery,2024-12-10T17:42:23,carrier error delayed delivery,2024-12-11T16:53:22,final delivery attempt. shipment to be returned.,2024-12-11T21:38:25,unable to contact receiver,2024-12-11T21:38:25,final delivery attempt. shipment to be returned.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0c94,1Z61A84F0406049741,0bb863db-1a5d-4688-8212-a842ab236726,2024-11-30T10:56:15,shipment manifested,2024-12-01T12:30:00,shipment dropped off awaiting carrier collection,2024-12-01T12:30:58,shipment dropped off awaiting carrier collection,2024-12-02T12:47:17,shipment collected,2024-12-02T17:54:23,in transit,2024-12-02T19:45:00,in transit,2024-12-02T20:40:00,in transit,2024-12-04T21:31:00,in transit,2024-12-05T01:06:00,in transit,2024-12-05T16:11:07,in transit,2024-12-10T01:08:01,1st delivery attempt. unable to collect tax payment.,2024-12-11T00:03:40,final delivery attempt. unable to collect tax payment.,2024-12-11T00:03:40,final delivery attempt. unable to collect tax payment.,2024-12-11T05:15:31,final delivery attempt. unable to collect tax payment.,2024-12-11T05:15:31,final delivery attempt. unable to collect tax payment.,2024-12-17T20:02:10,carrier to contact sender or receiver,2024-12-17T20:02:10,final delivery attempt. unable to collect tax payment.,2024-12-17T20:02:10,carrier to contact sender or receiver,2024-12-17T20:02:10,final delivery attempt. unable to collect tax payment.,2024-12-17T20:02:10,carrier to contact sender or receiver,2024-12-17T20:02:10,final delivery attempt. unable to collect tax payment.,2024-12-20T18:11:59,tax payment received,2024-12-20T18:11:59,tax payment received,2024-12-20T18:11:59,tax payment received,2024-12-31T13:09:00,investigation opened for lost package,2024-12-31T13:09:00,investigation opened for lost package,2024-12-31T13:09:00,investigation opened for lost package,2024-12-31T13:15:43,claim issued,2024-12-31T13:15:43,claim issued,2024-12-31T13:15:43,claim issued,2024-12-31T23:10:40,delivery attempted. unable to collect tax payment.,2024-12-31T23:10:40,delivery attempted. unable to collect tax payment.,2024-12-31T23:10:40,delivery attempted. unable to collect tax payment.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0cb1,1Z251V570491647655,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-17T10:29:13,shipment manifested,2024-12-18T13:23:45,shipment collected,2024-12-19T08:19:55,in transit,2024-12-19T11:42:00,in transit,2024-12-19T19:13:00,in transit,2024-12-20T16:30:00,in transit,2024-12-20T18:46:00,in transit,2024-12-23T05:19:29,in transit,2024-12-23T12:47:52,out for delivery,2024-12-23T13:41:33,out for delivery,2024-12-23T21:57:53,1st delivery attempt. unable to collect tax payment.,2024-12-24T07:39:50,in transit,2024-12-24T12:13:13,out for delivery,2024-12-24T15:49:28,out for delivery,2024-12-24T16:58:06,2nd delivery attempt. unable to collect tax payment.,2024-12-24T22:33:26,in transit,2024-12-26T11:34:05,in transit,2024-12-26T12:41:19,out for delivery,2024-12-26T15:03:14,out for delivery,2024-12-26T15:55:04,1st delivery attempt. unable to collect tax payment.,2024-12-27T09:50:01,in transit,2024-12-27T14:56:37,out for delivery,2024-12-27T16:03:20,2nd delivery attempt. unable to collect tax payment.,2024-12-28T14:39:07,in transit,2024-12-30T14:13:09,out for delivery,2024-12-30T21:50:26,final delivery attempt. unable to collect tax payment.,2024-12-31T02:53:16,carrier to contact sender or receiver,2024-12-31T02:53:16,final delivery attempt. unable to collect tax payment.,2024-12-31T02:53:16,carrier to contact sender or receiver,2025-01-01T20:11:32,tax payment received,2025-01-01T20:11:32,tax payment received,2025-01-09T02:55:07,final delivery attempt. unable to collect tax payment.,2025-01-09T02:55:07,final delivery attempt. unable to collect tax payment.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0cda,1Z61A84F0430058098,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-12T23:32:47,shipment manifested,2024-12-13T00:04:56,internal activity scan,2024-12-16T15:19:00,shipment dropped off awaiting carrier collection,2024-12-16T15:19:06,shipment dropped off awaiting carrier collection,2024-12-17T16:08:29,shipment collected,2024-12-17T18:13:09,in transit,2024-12-17T20:30:00,in transit,2024-12-17T21:06:00,in transit,2024-12-17T22:39:38,export scan,2024-12-18T15:46:16,customs clearance in progress,2024-12-18T15:46:26,internal activity scan,2024-12-18T19:50:45,export scan,2024-12-19T03:54:00,in transit,2024-12-19T11:58:00,in transit,2024-12-20T16:29:43,in transit,2024-12-21T00:48:13,additional information required for customs clearance,2024-12-23T20:17:12,carrier to contact sender or receiver,2024-12-23T20:17:12,additional information required for customs clearance,2024-12-30T18:10:14,internal activity scan,2024-12-30T18:10:14,additional information required for customs clearance,2024-12-30T18:10:14,documents or info requested has now been received and submitted to the regulatory agency for clearance,2024-12-30T18:11:54,held awaiting tax payment by the receiver,2024-12-30T19:06:44,in transit,2024-12-31T00:53:18,customs clearance in progress,2024-12-31T01:05:13,released by customs. clearance complete.,2024-12-31T01:20:00,in transit,2024-12-31T02:00:00,in transit,2024-12-31T14:47:57,out for delivery,2024-12-31T20:53:31,delivery attempted. security access needed for delivery.,2024-12-31T20:54:00,package on hold for delivery,2024-12-31T23:14:33,in transit,2025-01-02T13:53:06,out for delivery,2025-01-02T20:13:42,2nd delivery attempt. unable to collect tax payment.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0cfc,1Z7E524X6898472976,0bb863db-1a5d-4688-8212-a842ab236726,2025-01-03T14:28:14,shipment manifested,2025-01-15T11:18:03,shipment collected,2025-01-15T17:28:57,in transit,2025-01-15T19:00:00,in transit,2025-01-16T04:04:00,in transit,2025-01-16T05:24:11,export scan,2025-01-16T09:07:00,in transit,2025-01-16T19:55:00,in transit,2025-01-16T23:38:50,in transit,2025-01-16T23:39:00,warehouse scan,2025-01-17T06:46:33,additional information required for customs clearance,2025-01-17T06:46:33,internal activity scan,2025-01-17T09:56:29,additional information required for customs clearance,2025-01-17T18:55:25,warehouse scan,2025-01-18T00:23:35,warehouse scan,2025-01-22T21:17:16,warehouse scan,2025-01-24T23:11:00,in transit,2025-01-25T01:11:44,held awaiting tax payment by the receiver,2025-01-25T01:11:47,held awaiting tax payment by the receiver,2025-01-25T01:50:00,in transit,2025-01-25T01:50:00,in transit,2025-01-25T05:25:00,in transit,2025-01-25T05:25:00,in transit,2025-01-25T05:40:00,in transit,2025-01-25T05:40:00,in transit,2025-01-25T08:15:01,out for delivery,2025-01-25T08:15:01,out for delivery,2025-01-25T08:36:39,delivery refused,2025-01-25T08:36:39,delivery refused,2025-01-27T08:06:56,out for delivery,2025-01-27T08:06:56,out for delivery,2025-01-27T10:06:39,1st delivery attempt. unable to collect tax payment.,2025-01-27T10:06:39,1st delivery attempt. unable to collect tax payment.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0d04,1Z61A84F0415463231,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-19T21:55:00,in transit,2024-12-19T23:16:00,in transit,2024-12-20T07:56:00,in transit,2024-12-21T21:30:40,warehouse scan,2024-12-22T16:19:20,in transit,2024-12-26T08:16:34,in transit,2024-12-26T08:16:35,in transit,2024-12-27T04:16:33,warehouse scan,2024-12-28T00:00:49,awaiting release from customs,2024-12-29T21:15:13,additional information required for customs clearance,2024-12-29T23:01:30,carrier to contact sender or receiver,2024-12-29T23:01:30,additional information required for customs clearance,2024-12-29T23:02:01,carrier to contact sender or receiver,2024-12-29T23:02:01,additional information required for customs clearance,2024-12-30T04:28:01,warehouse scan,2024-12-31T02:27:41,warehouse scan,2025-01-02T00:40:51,delivery to alternative address requested,2025-01-02T00:46:36,documents or info requested has now been received and submitted to the regulatory agency for clearance,2025-01-02T00:46:36,internal activity scan,2025-01-02T00:46:37,internal activity scan,2025-01-02T00:46:37,additional information required for customs clearance,2025-01-10T03:43:34,warehouse scan,2025-01-10T03:43:34,warehouse scan,2025-01-12T23:21:37,customs clearance in progress,2025-01-12T23:21:37,customs clearance in progress,2025-01-13T03:51:24,warehouse scan,2025-01-13T03:51:24,warehouse scan,2025-01-14T05:00:22,warehouse scan,2025-01-14T05:00:22,warehouse scan,2025-01-14T10:16:33,delivery to alternative address requested,2025-01-14T10:16:33,delivery to alternative address requested,2025-01-15T04:59:33,1st of 3 delivery attempts. receiver not available,2025-01-15T04:59:33,1st of 3 delivery attempts. receiver not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
