_id,tracking_number,carrier,scans[0].timestamp,scans[0].scan,scans[1].timestamp,scans[1].scan,scans[2].timestamp,scans[2].scan,scans[3].timestamp,scans[3].scan,scans[4].timestamp,scans[4].scan,scans[5].timestamp,scans[5].scan,scans[6].timestamp,scans[6].scan,scans[7].timestamp,scans[7].scan,scans[8].timestamp,scans[8].scan,scans[9].timestamp,scans[9].scan,scans[10].timestamp,scans[10].scan,scans[11].timestamp,scans[11].scan,scans[12].timestamp,scans[12].scan,scans[13].timestamp,scans[13].scan,scans[14].timestamp,scans[14].scan,scans[15].timestamp,scans[15].scan,scans[16].timestamp,scans[16].scan,scans[17].timestamp,scans[17].scan,scans[18].timestamp,scans[18].scan,scans[19].timestamp,scans[19].scan,scans[20].timestamp,scans[20].scan,scans[21].timestamp,scans[21].scan,scans[22].timestamp,scans[22].scan,scans[23].timestamp,scans[23].scan,scans[24].timestamp,scans[24].scan,scans[25].timestamp,scans[25].scan,scans[26].timestamp,scans[26].scan,scans[27].timestamp,scans[27].scan,scans[28].timestamp,scans[28].scan,scans[29].timestamp,scans[29].scan,scans[30].timestamp,scans[30].scan,scans[31].timestamp,scans[31].scan,scans[32].timestamp,scans[32].scan,scans[33].timestamp,scans[33].scan,scans[34].timestamp,scans[34].scan,scans[35].timestamp,scans[35].scan,scans[36].timestamp,scans[36].scan,scans[37].timestamp,scans[37].scan,scans[38].timestamp,scans[38].scan,scans[39].timestamp,scans[39].scan,scans[40].timestamp,scans[40].scan,scans[41].timestamp,scans[41].scan
67d7c10c380fe7c6439edbb0,1Z61A84F0406928372,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-29T11:33:01,shipment manifested,2024-12-29T12:49:00,shipment dropped off awaiting carrier collection,2024-12-29T12:49:10,shipment dropped off awaiting carrier collection,2024-12-30T15:33:10,shipment collected,2024-12-30T16:21:14,in transit,2024-12-30T19:20:00,in transit,2024-12-30T20:12:00,in transit,2024-12-30T22:36:55,export scan,2024-12-31T00:41:35,delayed due to circumstances beyond our control - corrective action underway,2024-12-31T20:37:11,export scan,2024-12-31T21:40:00,in transit,2024-12-31T22:52:00,in transit,2025-01-02T02:01:58,warehouse scan,2025-01-04T05:58:00,in transit,2025-01-04T14:05:00,in transit,2025-01-05T20:58:00,in transit,2025-01-06T04:25:00,delivery rescheduled,2025-01-06T04:56:32,internal activity scan,2025-01-06T06:30:00,in transit,2025-01-06T07:41:07,internal activity scan,2025-01-07T08:45:56,in transit,2025-01-07T08:45:57,in transit,2025-01-08T02:55:35,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439edc86,1Z61A84F0413254729,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-17T13:59:06,shipment manifested,2024-10-18T12:34:28,shipment collected,2024-10-18T16:46:07,in transit,2024-10-18T18:15:00,in transit,2024-10-18T20:44:00,in transit,2024-10-18T22:09:08,missing or incomplete export documentation,2024-10-21T09:11:02,released by customs. clearance complete.,2024-10-21T15:13:22,internal activity scan,2024-10-21T20:16:12,export scan,2024-10-21T21:30:00,in transit,2024-10-21T23:06:00,in transit,2024-10-23T04:20:00,in transit,2024-10-25T08:02:23,awaiting release from customs,2024-10-25T08:02:23,additional information required for customs clearance,2024-10-31T10:02:19,investigation opened for lost package,2024-10-31T14:08:58,awaiting release from customs,2024-10-31T14:08:58,additional information required for customs clearance,2024-11-01T14:56:49,carrier to contact sender or receiver,2024-11-01T14:56:49,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-11-01T14:57:56,warehouse scan,2024-11-21T15:36:08,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-11-21T15:38:24,package damaged and contents discarded,2024-11-21T15:38:24,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439edcd1,1Z61A84F0437739894,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-15T14:31:20,shipment manifested,2024-12-16T14:37:00,shipment dropped off awaiting carrier collection,2024-12-16T14:37:08,shipment dropped off awaiting carrier collection,2024-12-16T14:44:23,shipment collected,2024-12-16T17:07:52,in transit,2024-12-16T17:57:00,in transit,2024-12-16T21:04:00,in transit,2024-12-16T21:22:28,export scan,2024-12-17T03:45:00,in transit,2024-12-17T11:30:00,in transit,2024-12-17T18:46:00,in transit,2024-12-18T09:29:02,released by customs. clearance complete.,2024-12-18T10:01:00,in transit,2024-12-18T13:34:56,in transit,2024-12-18T13:40:03,held awaiting tax payment by the receiver,2024-12-18T13:40:11,held awaiting tax payment by the receiver,2024-12-18T15:18:00,in transit,2024-12-18T17:04:01,in transit,2024-12-19T14:53:07,in transit,2024-12-19T18:32:22,out for delivery,2024-12-19T21:13:39,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-20T06:51:50,carrier to contact sender or receiver,2024-12-20T06:51:50,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439edce7,1Z61A84F6802976163,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-20T19:48:00,in transit,2024-12-23T16:13:00,in transit,2024-12-27T04:00:00,in transit,2024-12-27T09:49:31,clearance has been delayed by customs or other government agency,2024-12-27T09:52:23,documents or info requested has now been received and submitted to the regulatory agency for clearance,2024-12-27T09:52:23,released by customs. clearance complete.,2024-12-27T09:52:23,internal activity scan,2024-12-27T15:39:01,held awaiting tax payment by the receiver,2024-12-27T15:39:04,held awaiting tax payment by the receiver,2024-12-27T16:38:29,in transit,2024-12-28T01:45:00,in transit,2024-12-28T04:50:00,in transit,2024-12-30T06:25:33,out for delivery,2024-12-30T09:00:45,1st of 3 delivery attempts. receiver not available,2024-12-31T07:22:27,in transit,2024-12-31T09:10:53,2nd delivery attempt. receiver not available.,2025-01-02T07:16:20,in transit,2025-01-02T09:11:42,package on hold for delivery,2025-01-07T05:25:14,in transit,2025-01-07T18:01:33,package on hold for delivery,2025-01-08T06:18:49,in transit,2025-01-08T16:19:44,delivery scheduled for next business day,2025-01-08T16:19:44,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439edce8,1Z61A84F0406304330,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-17T13:59:06,shipment manifested,2024-10-18T12:34:28,shipment collected,2024-10-18T16:45:46,in transit,2024-10-18T18:15:00,in transit,2024-10-18T20:44:00,in transit,2024-10-18T22:09:08,missing or incomplete export documentation,2024-10-21T09:11:02,released by customs. clearance complete.,2024-10-21T15:13:22,internal activity scan,2024-10-21T20:15:40,export scan,2024-10-21T21:30:00,in transit,2024-10-21T23:06:00,in transit,2024-10-23T04:20:00,in transit,2024-10-25T08:02:23,awaiting release from customs,2024-10-25T08:02:23,additional information required for customs clearance,2024-10-31T10:02:19,investigation opened for lost package,2024-10-31T14:08:58,awaiting release from customs,2024-10-31T14:08:58,additional information required for customs clearance,2024-11-01T14:56:49,carrier to contact sender or receiver,2024-11-01T14:56:49,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-11-01T14:57:44,warehouse scan,2024-11-21T15:36:08,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-11-21T15:38:24,package damaged and contents discarded,2024-11-21T15:38:24,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439edd89,1Z7E524X0495423279,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-20T15:32:46,shipment manifested,2024-12-23T16:34:23,shipment collected,2024-12-23T20:01:51,in transit,2024-12-23T20:14:00,in transit,2024-12-24T06:47:02,in transit,2024-12-24T07:05:21,warehouse scan,2024-12-24T21:55:06,customs clearance in progress,2024-12-24T21:57:06,internal activity scan,2024-12-27T04:02:58,warehouse scan,2024-12-28T08:11:47,warehouse scan,2025-01-08T03:56:18,warehouse scan,2025-01-08T11:00:00,released by customs. clearance complete.,2025-01-08T11:05:21,held awaiting tax payment by the receiver,2025-01-08T11:05:24,held awaiting tax payment by the receiver,2025-01-08T22:45:00,in transit,2025-01-08T22:58:00,in transit,2025-01-09T00:22:00,in transit,2025-01-09T18:13:41,tax payment received,2025-01-10T02:24:00,in transit,2025-01-10T03:05:00,in transit,2025-01-10T05:37:00,in transit,2025-01-10T08:31:49,out for delivery,2025-01-10T11:34:58,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439edd93,1Z7E524X0498704648,0bb863db-1a5d-4688-8212-a842ab236726,2025-01-01T16:17:56,shipment manifested,2025-01-02T13:57:07,shipment collected,2025-01-02T16:32:59,in transit,2025-01-02T18:30:00,in transit,2025-01-02T20:59:00,in transit,2025-01-02T21:23:47,export scan,2025-01-03T04:08:00,in transit,2025-01-03T11:36:00,in transit,2025-01-03T16:21:00,in transit,2025-01-06T12:30:00,delay due to adverse weather conditions,2025-01-07T15:21:46,in transit,2025-01-08T11:59:00,in transit,2025-01-08T15:31:00,in transit,2025-01-08T15:45:07,delay due to adverse weather conditions,2025-01-08T16:14:55,in transit,2025-01-08T20:16:09,held awaiting tax payment by the receiver,2025-01-08T20:16:13,held awaiting tax payment by the receiver,2025-01-08T21:29:52,tax payment received,2025-01-08T21:35:00,in transit,2025-01-08T23:00:00,in transit,2025-01-09T11:00:00,in transit,2025-01-09T13:20:28,out for delivery,2025-01-09T16:46:14,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439edd9b,H00FFA0003179467,6e28e500-05f1-4745-9878-e4952ac9afeb,2024-12-18T23:46:32,shipment manifested,2024-12-19T08:38:45,shipment dropped off awaiting carrier collection,2024-12-19T18:01:29,warehouse scan,2024-12-19T18:02:28,warehouse scan,2024-12-20T21:27:37,warehouse scan,2024-12-21T09:27:37,out for delivery,2024-12-21T10:59:56,delivery attempted. receiver not available for delivery,2024-12-22T21:25:20,new instructions received - we updated the delivery information for your package,2024-12-24T00:54:25,warehouse scan,2024-12-24T03:48:07,in transit,2024-12-24T08:34:32,out for delivery,2024-12-24T09:50:03,delivery rescheduled,2024-12-28T11:21:32,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-28T16:33:29,transit delay,2024-12-28T23:14:58,warehouse scan,2024-12-29T09:54:51,out for delivery,2024-12-29T10:10:25,delivery rescheduled,2024-12-30T14:52:24,warehouse scan,2025-01-01T14:05:30,warehouse scan,2025-01-01T22:18:29,in transit,2025-01-02T08:56:59,out for delivery,2025-01-02T11:02:39,delivery rescheduled,2025-01-03T11:40:28,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439eddfd,1Z61A84F0409882960,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-18T01:50:16,shipment manifested,2024-12-19T11:07:28,shipment collected,2024-12-19T18:41:32,in transit,2024-12-19T19:30:00,in transit,2024-12-19T20:45:00,in transit,2024-12-19T21:06:47,export scan,2024-12-20T23:21:00,in transit,2024-12-21T08:37:00,in transit,2024-12-23T15:26:29,held awaiting tax payment by the receiver,2024-12-23T15:26:32,held awaiting tax payment by the receiver,2024-12-23T19:06:00,in transit,2024-12-23T22:41:00,in transit,2024-12-27T14:48:07,in transit,2024-12-27T15:23:02,out for delivery,2024-12-27T16:24:47,out for delivery,2024-12-27T17:08:31,1st delivery attempt. unable to collect tax payment.,2024-12-31T00:42:30,2nd delivery attempt. unable to collect tax payment.,2024-12-31T20:10:28,final delivery attempt. unable to collect tax payment.,2025-01-01T03:19:40,delivery scheduled for next business day,2025-01-01T03:19:40,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-02T10:07:51,out for delivery,2025-01-02T21:15:04,1st delivery attempt. unable to collect tax payment.,2025-01-04T02:44:41,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee33d,1Z61A84F0412107961,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-07T14:08:33,shipment manifested,2024-12-09T08:13:00,shipment dropped off awaiting carrier collection,2024-12-09T08:13:12,shipment dropped off awaiting carrier collection,2024-12-09T17:37:15,in transit,2024-12-09T18:00:00,in transit,2024-12-09T21:18:00,in transit,2024-12-09T21:42:16,export scan,2024-12-09T22:47:00,in transit,2024-12-10T00:09:00,in transit,2024-12-10T16:59:00,in transit,2024-12-12T21:25:00,in transit,2024-12-13T06:12:00,in transit,2024-12-13T07:49:00,in transit,2024-12-13T11:33:31,valid receiver's contact information required,2024-12-13T11:33:31,additional information required for customs clearance,2024-12-14T17:00:00,in transit,2024-12-14T17:20:41,in transit,2024-12-16T04:11:35,warehouse scan,2024-12-17T03:48:58,warehouse scan,2024-12-18T03:46:49,warehouse scan,2024-12-18T11:14:02,valid receiver's contact information required,2024-12-18T11:14:02,additional information required for customs clearance,2024-12-19T04:02:41,carrier to contact sender or receiver,2024-12-19T04:02:41,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee413,1Z61A84F0425073929,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-10T20:30:00,in transit,2024-12-10T21:30:00,in transit,2024-12-12T17:08:00,in transit,2024-12-18T20:12:00,carrier to contact sender or receiver,2024-12-19T14:55:54,warehouse scan,2024-12-20T14:30:48,warehouse scan,2024-12-20T23:28:04,in transit,2024-12-20T23:28:04,in transit,2024-12-21T06:05:02,in transit,2024-12-21T06:05:02,in transit,2024-12-23T06:48:00,in transit,2024-12-23T06:48:00,in transit,2024-12-24T11:09:25,delivery rescheduled due to holiday closures,2024-12-24T11:09:25,delivery rescheduled due to holiday closures,2024-12-26T21:43:00,carrier error delayed delivery,2024-12-26T21:43:00,carrier error delayed delivery,2024-12-26T21:43:00,carrier error delayed delivery,2024-12-26T21:48:00,carrier error delayed delivery,2024-12-26T21:48:00,carrier error delayed delivery,2024-12-26T21:48:00,carrier error delayed delivery,2024-12-27T12:48:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T12:48:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T12:48:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T12:53:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee4a5,1Z7E524X6899482392,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-11T09:16:12,shipment manifested,2024-12-27T09:58:47,shipment collected,2024-12-27T17:56:01,in transit,2024-12-27T19:00:00,in transit,2024-12-28T01:36:00,in transit,2024-12-28T01:39:59,additional information required for customs clearance,2024-12-28T03:03:00,in transit,2024-12-28T05:50:00,in transit,2024-12-28T06:30:21,export scan,2024-12-30T07:00:00,in transit,2024-12-30T10:11:43,additional information required for customs clearance,2024-12-30T15:31:00,in transit,2024-12-30T20:46:00,in transit,2024-12-31T07:00:00,carrier error delayed delivery,2024-12-31T07:00:00,in transit,2024-12-31T10:00:00,in transit,2024-12-31T19:38:46,additional information required for customs clearance,2024-12-31T19:38:46,additional information required for customs clearance,2024-12-31T19:42:42,additional information required for customs clearance,2025-01-03T20:24:00,in transit,2025-01-04T03:55:00,in transit,2025-01-04T07:01:15,in transit,2025-01-07T08:53:47,out for delivery,2025-01-07T11:37:43,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee5b8,1Z7E524X0492096941,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-18T11:47:16,shipment manifested,2024-12-19T17:53:05,shipment collected,2024-12-20T09:09:58,in transit,2024-12-20T10:51:00,in transit,2024-12-20T20:46:00,in transit,2024-12-20T21:24:51,export scan,2024-12-21T05:53:00,in transit,2024-12-21T14:18:00,in transit,2024-12-23T07:33:05,in transit,2024-12-23T11:00:36,warehouse scan,2024-12-23T15:49:47,held awaiting tax payment by the receiver,2024-12-23T15:49:52,held awaiting tax payment by the receiver,2024-12-23T21:30:21,released by customs. clearance complete.,2024-12-24T04:40:00,in transit,2024-12-24T07:09:00,in transit,2024-12-24T14:30:00,in transit,2024-12-24T14:40:51,out for delivery,2024-12-24T20:06:11,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T13:35:30,carrier to contact sender or receiver,2024-12-27T13:35:30,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T16:59:42,tax payment received,2025-01-07T17:58:00,delivery rescheduled,2025-01-08T14:24:34,carrier to contact sender or receiver,2025-01-08T14:24:34,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee611,1Z7E524X0492914351,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-18T11:47:16,shipment manifested,2024-12-19T17:53:05,shipment collected,2024-12-20T09:10:03,in transit,2024-12-20T10:51:00,in transit,2024-12-20T20:46:00,in transit,2024-12-20T22:14:42,export scan,2024-12-21T05:53:00,in transit,2024-12-21T14:18:00,in transit,2024-12-23T07:29:50,in transit,2024-12-23T11:00:38,warehouse scan,2024-12-23T15:49:47,held awaiting tax payment by the receiver,2024-12-23T15:49:52,held awaiting tax payment by the receiver,2024-12-23T21:30:21,released by customs. clearance complete.,2024-12-24T04:40:00,in transit,2024-12-24T07:09:00,in transit,2024-12-24T14:30:00,in transit,2024-12-24T14:40:51,out for delivery,2024-12-24T20:06:11,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T13:36:32,carrier to contact sender or receiver,2024-12-27T13:36:32,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T16:59:42,tax payment received,2025-01-07T17:57:10,delivery rescheduled,2025-01-08T14:23:31,carrier to contact sender or receiver,2025-01-08T14:23:31,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee62c,9d978692-ae63-4abe-85c6-8c1eddea7b5c-13989,01f30ac3-4496-408f-b1b0-dc6ed4a36006,2025-01-09T17:30:20,in transit,2025-01-09T19:45:26,in transit,2025-01-10T03:16:06,in transit,2025-01-10T17:30:18,delivery attempted. receiver not available for delivery,2025-01-10T17:30:18,delivery attempted. receiver not available for delivery,2025-01-10T18:00:15,in transit,2025-01-10T18:00:15,in transit,2025-01-10T19:30:15,in transit,2025-01-10T19:30:15,in transit,2025-01-13T05:00:03,in transit,2025-01-13T05:00:03,in transit,2025-01-13T17:30:22,in transit,2025-01-13T17:30:22,delivery attempted. receiver not available for delivery,2025-01-13T17:30:22,in transit,2025-01-13T17:30:22,delivery attempted. receiver not available for delivery,2025-01-13T18:00:19,in transit,2025-01-13T18:00:19,in transit,2025-01-14T13:45:04,delivery attempted. receiver not available for delivery,2025-01-14T13:45:04,delivery attempted. receiver not available for delivery,2025-01-17T16:30:13,scheduled for delivery,2025-01-17T16:30:13,scheduled for delivery,2025-01-17T20:15:08,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-17T20:15:08,shipment ready for collection from pick-up point,2025-01-17T20:15:08,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee66d,1Z7E524X0495423279,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-20T15:32:46,shipment manifested,2024-12-23T16:34:23,shipment collected,2024-12-23T20:01:51,in transit,2024-12-23T20:14:00,in transit,2024-12-24T06:47:02,in transit,2024-12-24T07:05:21,warehouse scan,2024-12-24T21:55:06,customs clearance in progress,2024-12-24T21:57:06,internal activity scan,2024-12-27T04:02:58,warehouse scan,2024-12-28T08:11:47,warehouse scan,2025-01-08T03:56:18,warehouse scan,2025-01-08T11:00:00,released by customs. clearance complete.,2025-01-08T11:05:21,held awaiting tax payment by the receiver,2025-01-08T11:05:24,held awaiting tax payment by the receiver,2025-01-08T22:45:00,in transit,2025-01-08T22:58:00,in transit,2025-01-09T00:22:00,in transit,2025-01-09T18:13:41,tax payment received,2025-01-10T02:24:00,in transit,2025-01-10T03:05:00,in transit,2025-01-10T05:37:00,in transit,2025-01-10T08:31:49,out for delivery,2025-01-10T11:34:58,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-10T16:26:22,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee676,1Z7E524X0498704648,0bb863db-1a5d-4688-8212-a842ab236726,2025-01-01T16:17:56,shipment manifested,2025-01-02T13:57:07,shipment collected,2025-01-02T16:32:59,in transit,2025-01-02T18:30:00,in transit,2025-01-02T20:59:00,in transit,2025-01-02T21:23:47,export scan,2025-01-03T04:08:00,in transit,2025-01-03T11:36:00,in transit,2025-01-03T16:21:00,in transit,2025-01-06T12:30:00,delay due to adverse weather conditions,2025-01-07T15:21:46,in transit,2025-01-08T11:59:00,in transit,2025-01-08T15:31:00,in transit,2025-01-08T15:45:07,delay due to adverse weather conditions,2025-01-08T16:14:55,in transit,2025-01-08T20:16:09,held awaiting tax payment by the receiver,2025-01-08T20:16:13,held awaiting tax payment by the receiver,2025-01-08T21:29:52,tax payment received,2025-01-08T21:35:00,in transit,2025-01-08T23:00:00,in transit,2025-01-09T11:00:00,in transit,2025-01-09T13:20:28,out for delivery,2025-01-09T16:46:14,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-09T16:47:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee882,1Z7E524X0494105178,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-21T17:08:30,shipment manifested,2024-12-23T09:45:00,shipment dropped off awaiting carrier collection,2024-12-23T09:45:59,shipment dropped off awaiting carrier collection,2024-12-23T12:00:00,shipment collected,2024-12-23T16:28:20,in transit,2024-12-23T17:57:00,in transit,2024-12-23T21:05:00,in transit,2024-12-23T21:32:07,export scan,2024-12-23T22:25:00,in transit,2024-12-23T23:47:00,in transit,2024-12-24T16:16:00,in transit,2024-12-24T19:22:55,warehouse scan,2024-12-26T08:09:37,warehouse scan,2024-12-26T18:46:56,in transit,2024-12-27T09:07:00,in transit,2024-12-27T21:40:00,in transit,2024-12-28T05:18:39,internal activity scan,2024-12-28T07:17:00,in transit,2024-12-29T02:17:43,in transit,2024-12-29T02:17:44,in transit,2024-12-30T00:55:15,package on hold for delivery,2024-12-31T03:23:31,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-31T06:33:14,request to contact carrier,2024-12-31T06:33:14,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee8a3,1Z61A84F0401564112,0bb863db-1a5d-4688-8212-a842ab236726,2025-01-03T06:21:48,shipment manifested,2025-01-03T13:34:00,shipment dropped off awaiting carrier collection,2025-01-03T13:34:32,shipment dropped off awaiting carrier collection,2025-01-06T14:10:10,shipment collected,2025-01-06T18:33:01,in transit,2025-01-06T19:06:00,in transit,2025-01-06T21:05:00,in transit,2025-01-06T21:35:59,export scan,2025-01-06T22:43:00,in transit,2025-01-06T23:48:00,in transit,2025-01-07T12:18:00,in transit,2025-01-09T19:18:00,in transit,2025-01-09T23:19:00,in transit,2025-01-10T04:22:10,in transit,2025-01-10T13:17:19,held awaiting tax payment by the receiver,2025-01-11T03:21:07,in transit,2025-01-11T14:30:00,in transit,2025-01-11T14:30:00,in transit,2025-01-13T06:54:46,in transit,2025-01-13T06:54:46,in transit,2025-01-13T07:44:14,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-13T07:44:14,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-15T02:03:06,carrier to contact sender or receiver,2025-01-15T02:03:06,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439eebe1,1Z61A84F0425073929,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-10T20:30:00,in transit,2024-12-10T21:30:00,in transit,2024-12-12T17:08:00,in transit,2024-12-18T20:12:00,carrier to contact sender or receiver,2024-12-19T14:55:54,warehouse scan,2024-12-20T14:30:48,warehouse scan,2024-12-20T23:28:04,in transit,2024-12-20T23:28:04,in transit,2024-12-21T06:05:02,in transit,2024-12-21T06:05:02,in transit,2024-12-23T06:48:00,in transit,2024-12-23T06:48:00,in transit,2024-12-24T11:09:25,delivery rescheduled due to holiday closures,2024-12-24T11:09:25,delivery rescheduled due to holiday closures,2024-12-26T21:43:00,carrier error delayed delivery,2024-12-26T21:43:00,carrier error delayed delivery,2024-12-26T21:43:00,carrier error delayed delivery,2024-12-26T21:48:00,carrier error delayed delivery,2024-12-26T21:48:00,carrier error delayed delivery,2024-12-26T21:48:00,carrier error delayed delivery,2024-12-27T12:48:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T12:48:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T12:48:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T12:53:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T12:53:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439eee92,TI2185055,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2024-12-19T15:29:00,in transit,2024-12-19T15:29:00,shipment collected,2024-12-19T17:26:07,shipment manifested,2024-12-19T19:51:00,in transit,2024-12-19T23:35:14,in transit,2024-12-20T05:26:00,warehouse scan,2024-12-20T05:28:00,out for delivery,2024-12-20T14:38:00,out for delivery,2024-12-20T16:28:00,delivery attempted,2024-12-20T16:28:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-21T00:00:00,warehouse scan,2024-12-21T00:02:00,out for delivery,2024-12-23T21:06:12,package on hold for delivery,2024-12-24T00:34:00,warehouse scan,2024-12-24T00:35:00,out for delivery,2024-12-24T19:25:41,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-27T00:41:00,warehouse scan,2024-12-27T00:44:00,out for delivery,2024-12-28T00:22:00,warehouse scan,2024-12-28T00:23:00,out for delivery,2024-12-30T18:33:00,delivery attempted,2024-12-31T00:23:00,warehouse scan,2024-12-31T00:24:00,out for delivery,2024-12-31T09:36:00,out for delivery,2024-12-31T14:43:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
