_id,tracking_number,carrier,scans[0].timestamp,scans[0].scan,scans[1].timestamp,scans[1].scan,scans[2].timestamp,scans[2].scan,scans[3].timestamp,scans[3].scan,scans[4].timestamp,scans[4].scan,scans[5].timestamp,scans[5].scan,scans[6].timestamp,scans[6].scan,scans[7].timestamp,scans[7].scan,scans[8].timestamp,scans[8].scan,scans[9].timestamp,scans[9].scan,scans[10].timestamp,scans[10].scan,scans[11].timestamp,scans[11].scan,scans[12].timestamp,scans[12].scan,scans[13].timestamp,scans[13].scan,scans[14].timestamp,scans[14].scan,scans[15].timestamp,scans[15].scan,scans[16].timestamp,scans[16].scan,scans[17].timestamp,scans[17].scan,scans[18].timestamp,scans[18].scan,scans[19].timestamp,scans[19].scan,scans[20].timestamp,scans[20].scan,scans[21].timestamp,scans[21].scan,scans[22].timestamp,scans[22].scan,scans[23].timestamp,scans[23].scan,scans[24].timestamp,scans[24].scan,scans[25].timestamp,scans[25].scan,scans[26].timestamp,scans[26].scan,scans[27].timestamp,scans[27].scan,scans[28].timestamp,scans[28].scan,scans[29].timestamp,scans[29].scan,scans[30].timestamp,scans[30].scan,scans[31].timestamp,scans[31].scan,scans[32].timestamp,scans[32].scan,scans[33].timestamp,scans[33].scan,scans[34].timestamp,scans[34].scan,scans[35].timestamp,scans[35].scan,scans[36].timestamp,scans[36].scan,scans[37].timestamp,scans[37].scan,scans[38].timestamp,scans[38].scan,scans[39].timestamp,scans[39].scan,scans[40].timestamp,scans[40].scan,scans[41].timestamp,scans[41].scan,scans[42].timestamp,scans[42].scan,scans[43].timestamp,scans[43].scan,scans[44].timestamp,scans[44].scan,scans[45].timestamp,scans[45].scan,scans[46].timestamp,scans[46].scan,scans[47].timestamp,scans[47].scan,scans[48].timestamp,scans[48].scan,scans[49].timestamp,scans[49].scan,scans[50].timestamp,scans[50].scan,scans[51].timestamp,scans[51].scan,scans[52].timestamp,scans[52].scan,scans[53].timestamp,scans[53].scan,scans[54].timestamp,scans[54].scan,scans[55].timestamp,scans[55].scan
67d7c10c380fe7c6439eec05,1Z61A84F6818489768,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-07T11:14:18,shipment manifested,2024-10-08T11:23:55,shipment collected,2024-10-08T16:39:17,in transit,2024-10-08T19:42:00,in transit,2024-10-08T22:17:00,in transit,2024-10-15T19:39:41,shipment to be returned,2024-10-15T19:39:41,delivery attempted. receiver not available for delivery,2024-10-16T09:31:44,delayed due to circumstances beyond our control - corrective action underway,2024-10-17T11:30:47,delayed due to circumstances beyond our control - corrective action underway,2024-10-18T15:25:53,in transit,2024-10-18T21:00:00,in transit,2024-10-18T21:15:09,carrier error delayed delivery,2024-10-18T23:00:00,in transit,2024-10-22T12:25:10,rescheduled delivery due to updated address,2024-10-22T12:25:10,delivery refused,2024-10-22T15:30:23,in transit,2024-10-22T15:30:23,in transit,2024-10-22T20:06:00,in transit,2024-10-22T20:06:00,in transit,2024-10-22T20:13:00,in transit,2024-10-22T22:44:42,in transit,2024-10-22T22:44:42,in transit,2024-10-23T08:20:15,out for delivery,2024-10-23T08:20:15,out for delivery,2024-10-23T10:07:51,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439eec54,1Z7E524X6893692283,0bb863db-1a5d-4688-8212-a842ab236726,2024-09-10T10:38:08,shipment manifested,2024-09-11T08:39:43,shipment collected,2024-09-11T17:10:28,in transit,2024-09-12T07:33:40,out for delivery,2024-09-12T09:12:16,correct company or receiver name needed for delivery,2024-09-13T07:39:00,correct company or receiver name needed for delivery,2024-09-13T07:39:09,correct company or receiver name needed for delivery,2024-09-13T13:10:16,warehouse scan,2024-09-16T13:26:03,warehouse scan,2024-09-19T13:14:03,warehouse scan,2024-09-20T06:01:48,shipment to be returned,2024-09-20T06:01:48,correct company or receiver name needed for delivery,2024-09-20T20:36:00,in transit,2024-09-20T21:51:00,in transit,2024-09-23T04:12:00,out for delivery,2024-09-23T05:39:34,delivery refused,2024-09-23T06:30:13,warehouse scan,2024-09-24T05:52:10,warehouse scan,2024-09-27T06:16:01,warehouse scan,2024-09-28T11:18:54,delivery refused,2024-09-30T19:45:00,in transit,2024-09-30T20:51:00,in transit,2024-10-01T04:12:29,in transit,2024-10-01T07:45:49,out for delivery,2024-10-01T08:14:10,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439eeea3,1Z7E524X6893616801,0bb863db-1a5d-4688-8212-a842ab236726,2024-09-09T20:31:24,shipment manifested,2024-09-10T17:24:42,in transit,2024-09-10T18:00:00,in transit,2024-09-11T05:22:00,in transit,2024-09-23T20:00:00,in transit,2024-09-23T23:38:00,in transit,2024-09-24T03:03:00,in transit,2024-09-24T04:55:00,out for delivery,2024-09-24T05:25:36,delivery refused,2024-09-24T05:25:36,delivery refused,2024-09-24T08:38:17,rescheduled delivery due to updated address,2024-09-24T08:38:17,delivery refused,2024-09-24T08:38:17,rescheduled delivery due to updated address,2024-09-24T08:38:17,delivery refused,2024-09-24T20:55:00,in transit,2024-09-24T20:55:00,in transit,2024-09-24T21:25:00,in transit,2024-09-24T21:25:00,in transit,2024-09-25T00:46:00,in transit,2024-09-25T05:00:00,in transit,2024-09-25T06:04:15,in transit,2024-09-25T06:04:15,in transit,2024-09-25T08:58:23,out for delivery,2024-09-25T08:58:23,out for delivery,2024-09-25T10:39:57,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439eeeb2,5618973762,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-10-14T14:10:00,in transit,2024-10-14T14:51:00,in transit,2024-10-15T14:44:00,in transit,2024-10-15T15:57:00,additional information required for customs clearance,2024-10-15T15:57:00,released by customs. clearance complete.,2024-10-15T20:25:00,arrival at delivery depot,2024-10-15T21:05:00,customs clearance in progress,2024-10-16T22:50:00,awaiting further instructions,2024-10-16T22:50:00,awaiting further instructions,2024-10-16T23:13:00,arrival at delivery depot,2024-10-16T23:13:00,arrival at delivery depot,2024-10-16T23:21:00,released by customs. clearance complete.,2024-10-16T23:21:00,released by customs. clearance complete.,2024-10-17T12:32:00,arrival at delivery depot,2024-10-17T12:32:00,arrival at delivery depot,2024-10-18T05:54:00,out for delivery,2024-10-18T05:54:00,out for delivery,2024-10-18T12:02:00,held in customs after being refused,2024-10-18T12:02:00,held in customs after being refused,2024-10-18T14:08:00,shipment returned or being returned to sender,2024-10-18T14:08:00,shipment returned or being returned to sender,2024-10-18T20:30:00,arrival at delivery depot,2024-10-18T20:30:00,arrival at delivery depot,2024-11-15T10:50:00,returned to sender,2024-11-15T10:50:00,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439eeeb4,4177302560,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-08-02T04:37:00,warehouse scan,2024-08-02T10:17:00,in transit,2024-08-02T10:17:00,export scan,2024-08-02T11:31:00,arrival scan,2024-08-05T10:33:00,in transit,2024-08-06T18:38:00,customs clearance in progress,2024-08-06T18:45:00,released by customs. clearance complete.,2024-08-06T18:46:00,arrival at delivery depot,2024-08-07T07:25:00,released by customs. clearance complete.,2024-08-07T16:36:00,arrival at delivery depot,2024-08-08T09:10:00,out for delivery,2024-08-08T11:00:00,delivery attempted,2024-08-08T11:00:00,held in customs after being refused,2024-08-08T18:48:00,arrival at delivery depot,2024-08-09T02:10:00,arrival at delivery depot,2024-08-09T06:34:00,awaiting further instructions,2024-08-20T22:22:00,in transit,2024-08-20T22:22:00,in transit,2024-08-20T22:26:00,in transit,2024-08-20T22:26:00,in transit,2024-09-30T09:20:00,in transit,2024-10-07T13:57:00,in transit,2024-10-07T14:44:00,in transit,2024-10-07T14:44:00,in transit,2024-10-18T15:40:00,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439eeeb7,2767f1f6-3345-4b20-9a7c-7d0662efaf6d-65873,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-08-02T04:37:00,warehouse scan,2024-08-02T10:17:00,in transit,2024-08-02T10:17:00,export scan,2024-08-02T11:31:00,arrival scan,2024-08-05T10:33:00,in transit,2024-08-06T18:38:00,customs clearance in progress,2024-08-06T18:45:00,released by customs. clearance complete.,2024-08-06T18:46:00,arrival at delivery depot,2024-08-07T07:25:00,released by customs. clearance complete.,2024-08-07T16:36:00,arrival at delivery depot,2024-08-08T09:10:00,out for delivery,2024-08-08T11:00:00,delivery attempted,2024-08-08T11:00:00,held in customs after being refused,2024-08-08T18:48:00,arrival at delivery depot,2024-08-09T02:10:00,arrival at delivery depot,2024-08-09T06:34:00,awaiting further instructions,2024-08-20T22:22:00,in transit,2024-08-20T22:22:00,in transit,2024-08-20T22:26:00,in transit,2024-08-20T22:26:00,in transit,2024-09-30T09:20:00,in transit,2024-10-07T13:57:00,in transit,2024-10-07T14:44:00,in transit,2024-10-07T14:44:00,in transit,2024-10-18T15:40:00,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef0b6,1Z7E524X9992539704,0bb863db-1a5d-4688-8212-a842ab236726,2024-09-09T17:45:38,shipment manifested,2024-09-10T11:07:09,return label left with the receiver,2024-09-11T11:10:54,shipment collected,2024-09-11T16:20:04,in transit,2024-09-11T17:35:00,in transit,2024-09-11T23:59:00,in transit,2024-09-12T03:10:00,carrier error delayed delivery,2024-09-12T03:10:00,delayed due to circumstances beyond our control - corrective action underway,2024-09-13T00:03:00,in transit,2024-09-13T07:33:00,in transit,2024-09-13T09:30:15,carrier error delayed delivery,2024-09-13T15:54:20,in transit,2024-09-13T17:00:00,in transit,2024-09-14T00:20:00,in transit,2024-09-15T20:34:01,warehouse scan,2024-09-16T04:23:11,additional information required for customs clearance,2024-09-16T04:37:56,documents or info requested has now been received and submitted to the regulatory agency for clearance,2024-09-16T22:02:00,in transit,2024-09-16T22:35:00,in transit,2024-09-18T09:58:05,carrier error delayed delivery,2024-09-18T15:06:44,in transit,2024-09-18T17:00:00,in transit,2024-09-20T04:50:00,in transit,2024-09-20T09:41:13,out for delivery,2024-09-20T11:35:45,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef11d,0255307a-1fa0-42b1-9c81-854230177100-18616,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-10-14T14:10:00,in transit,2024-10-14T14:51:00,in transit,2024-10-15T14:44:00,in transit,2024-10-15T15:57:00,additional information required for customs clearance,2024-10-15T15:57:00,released by customs. clearance complete.,2024-10-15T20:25:00,arrival at delivery depot,2024-10-15T21:05:00,customs clearance in progress,2024-10-16T22:50:00,awaiting further instructions,2024-10-16T22:50:00,awaiting further instructions,2024-10-16T23:13:00,arrival at delivery depot,2024-10-16T23:13:00,arrival at delivery depot,2024-10-16T23:21:00,released by customs. clearance complete.,2024-10-16T23:21:00,released by customs. clearance complete.,2024-10-17T12:32:00,arrival at delivery depot,2024-10-17T12:32:00,arrival at delivery depot,2024-10-18T05:54:00,out for delivery,2024-10-18T05:54:00,out for delivery,2024-10-18T12:02:00,held in customs after being refused,2024-10-18T12:02:00,held in customs after being refused,2024-10-18T14:08:00,shipment returned or being returned to sender,2024-10-18T14:08:00,shipment returned or being returned to sender,2024-10-18T20:30:00,arrival at delivery depot,2024-10-18T20:30:00,arrival at delivery depot,2024-11-15T10:50:00,returned to sender,2024-11-15T10:50:00,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef14c,1Z251V576894293760,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-22T13:30:44,shipment manifested,2024-10-23T12:25:39,shipment collected,2024-10-23T16:57:37,in transit,2024-10-23T20:19:00,in transit,2024-10-23T22:39:00,in transit,2024-10-25T18:02:14,in transit,2024-10-25T19:30:00,in transit,2024-10-28T05:45:00,in transit,2024-10-28T08:55:49,out for delivery,2024-10-28T10:19:15,correct company or receiver name needed for delivery,2024-10-28T16:03:46,shipment to be returned,2024-10-28T16:03:46,correct company or receiver name needed for delivery,2024-10-28T20:30:00,in transit,2024-10-28T20:30:00,in transit,2024-10-28T22:27:00,in transit,2024-10-28T22:27:00,in transit,2024-10-29T03:16:48,delayed due to circumstances beyond our control - corrective action underway,2024-10-29T03:16:48,delayed due to circumstances beyond our control - corrective action underway,2024-10-29T20:30:00,in transit,2024-10-29T20:30:00,in transit,2024-10-29T21:36:00,in transit,2024-10-29T21:36:00,in transit,2024-10-30T04:18:00,out for delivery,2024-10-30T04:18:00,out for delivery,2024-10-30T13:12:55,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef29d,1Z61A84F6818489768,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-07T11:14:18,shipment manifested,2024-10-08T11:23:55,shipment collected,2024-10-08T16:39:17,in transit,2024-10-08T19:42:00,in transit,2024-10-08T22:17:00,in transit,2024-10-15T19:39:41,shipment to be returned,2024-10-15T19:39:41,delivery attempted. receiver not available for delivery,2024-10-16T09:31:44,delayed due to circumstances beyond our control - corrective action underway,2024-10-17T11:30:47,delayed due to circumstances beyond our control - corrective action underway,2024-10-18T15:25:53,in transit,2024-10-18T21:00:00,in transit,2024-10-18T21:15:09,carrier error delayed delivery,2024-10-18T23:00:00,in transit,2024-10-22T12:25:10,rescheduled delivery due to updated address,2024-10-22T12:25:10,delivery refused,2024-10-22T15:30:23,in transit,2024-10-22T15:30:23,in transit,2024-10-22T20:06:00,in transit,2024-10-22T20:06:00,in transit,2024-10-22T20:13:00,in transit,2024-10-22T22:44:42,in transit,2024-10-22T22:44:42,in transit,2024-10-23T08:20:15,out for delivery,2024-10-23T08:20:15,out for delivery,2024-10-23T10:07:51,returned to sender,2024-10-23T10:07:51,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef4f2,1Z7E524X6893616801,0bb863db-1a5d-4688-8212-a842ab236726,2024-09-09T20:31:24,shipment manifested,2024-09-10T17:24:42,in transit,2024-09-10T18:00:00,in transit,2024-09-11T05:22:00,in transit,2024-09-23T20:00:00,in transit,2024-09-23T23:38:00,in transit,2024-09-24T03:03:00,in transit,2024-09-24T04:55:00,out for delivery,2024-09-24T05:25:36,delivery refused,2024-09-24T05:25:36,delivery refused,2024-09-24T08:38:17,rescheduled delivery due to updated address,2024-09-24T08:38:17,delivery refused,2024-09-24T08:38:17,rescheduled delivery due to updated address,2024-09-24T08:38:17,delivery refused,2024-09-24T20:55:00,in transit,2024-09-24T20:55:00,in transit,2024-09-24T21:25:00,in transit,2024-09-24T21:25:00,in transit,2024-09-25T00:46:00,in transit,2024-09-25T05:00:00,in transit,2024-09-25T06:04:15,in transit,2024-09-25T06:04:15,in transit,2024-09-25T08:58:23,out for delivery,2024-09-25T08:58:23,out for delivery,2024-09-25T10:39:57,returned to sender,2024-09-25T10:39:57,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef4fe,4177302560,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-08-02T04:37:00,warehouse scan,2024-08-02T10:17:00,in transit,2024-08-02T10:17:00,export scan,2024-08-02T11:31:00,arrival scan,2024-08-05T10:33:00,in transit,2024-08-06T18:38:00,customs clearance in progress,2024-08-06T18:45:00,released by customs. clearance complete.,2024-08-06T18:46:00,arrival at delivery depot,2024-08-07T07:25:00,released by customs. clearance complete.,2024-08-07T16:36:00,arrival at delivery depot,2024-08-08T09:10:00,out for delivery,2024-08-08T11:00:00,delivery attempted,2024-08-08T11:00:00,held in customs after being refused,2024-08-08T18:48:00,arrival at delivery depot,2024-08-09T02:10:00,arrival at delivery depot,2024-08-09T06:34:00,awaiting further instructions,2024-08-20T22:22:00,in transit,2024-08-20T22:22:00,in transit,2024-08-20T22:26:00,in transit,2024-08-20T22:26:00,in transit,2024-09-30T09:20:00,in transit,2024-10-07T13:57:00,in transit,2024-10-07T14:44:00,in transit,2024-10-07T14:44:00,in transit,2024-10-18T15:40:00,returned to sender,2024-10-18T15:40:00,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef501,2767f1f6-3345-4b20-9a7c-7d0662efaf6d-65873,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-08-02T04:37:00,warehouse scan,2024-08-02T10:17:00,in transit,2024-08-02T10:17:00,export scan,2024-08-02T11:31:00,arrival scan,2024-08-05T10:33:00,in transit,2024-08-06T18:38:00,customs clearance in progress,2024-08-06T18:45:00,released by customs. clearance complete.,2024-08-06T18:46:00,arrival at delivery depot,2024-08-07T07:25:00,released by customs. clearance complete.,2024-08-07T16:36:00,arrival at delivery depot,2024-08-08T09:10:00,out for delivery,2024-08-08T11:00:00,delivery attempted,2024-08-08T11:00:00,held in customs after being refused,2024-08-08T18:48:00,arrival at delivery depot,2024-08-09T02:10:00,arrival at delivery depot,2024-08-09T06:34:00,awaiting further instructions,2024-08-20T22:22:00,in transit,2024-08-20T22:22:00,in transit,2024-08-20T22:26:00,in transit,2024-08-20T22:26:00,in transit,2024-09-30T09:20:00,in transit,2024-10-07T13:57:00,in transit,2024-10-07T14:44:00,in transit,2024-10-07T14:44:00,in transit,2024-10-18T15:40:00,returned to sender,2024-10-18T15:40:00,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef716,1Z61A84F6838114713,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-18T14:37:03,shipment manifested,2024-10-18T14:40:32,shipment collected,2024-10-21T20:00:39,in transit,2024-10-21T23:13:00,in transit,2024-10-22T02:17:00,in transit,2024-10-25T09:50:26,delivery attempted. receiver not available for delivery,2024-10-25T14:47:28,shipment to be returned,2024-10-25T14:47:28,delivery attempted. receiver not available for delivery,2024-10-27T23:17:00,in transit,2024-10-28T00:18:00,in transit,2024-10-28T03:50:00,out for delivery,2024-10-28T08:37:07,delivery refused,2024-10-28T08:37:07,delivery refused,2024-10-29T08:42:51,delivery refused,2024-10-29T08:42:51,delivery refused,2024-10-29T11:18:59,rescheduled delivery due to updated address,2024-10-29T11:18:59,delivery refused,2024-10-29T11:18:59,rescheduled delivery due to updated address,2024-10-29T11:18:59,delivery refused,2024-10-29T21:22:00,in transit,2024-10-29T21:22:00,in transit,2024-10-29T21:30:00,in transit,2024-10-29T21:30:00,in transit,2024-10-30T07:42:19,out for delivery,2024-10-30T07:42:19,out for delivery,2024-10-30T09:38:01,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef717,1Z251V576894293760,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-22T13:30:44,shipment manifested,2024-10-23T12:25:39,shipment collected,2024-10-23T16:57:37,in transit,2024-10-23T20:19:00,in transit,2024-10-23T22:39:00,in transit,2024-10-25T18:02:14,in transit,2024-10-25T19:30:00,in transit,2024-10-28T05:45:00,in transit,2024-10-28T08:55:49,out for delivery,2024-10-28T10:19:15,correct company or receiver name needed for delivery,2024-10-28T16:03:46,shipment to be returned,2024-10-28T16:03:46,correct company or receiver name needed for delivery,2024-10-28T20:30:00,in transit,2024-10-28T20:30:00,in transit,2024-10-28T22:27:00,in transit,2024-10-28T22:27:00,in transit,2024-10-29T03:16:48,delayed due to circumstances beyond our control - corrective action underway,2024-10-29T03:16:48,delayed due to circumstances beyond our control - corrective action underway,2024-10-29T20:30:00,in transit,2024-10-29T20:30:00,in transit,2024-10-29T21:36:00,in transit,2024-10-29T21:36:00,in transit,2024-10-30T04:18:00,out for delivery,2024-10-30T04:18:00,out for delivery,2024-10-30T13:12:55,returned to sender,2024-10-30T13:12:55,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef7fa,1Z251V576899471577,0bb863db-1a5d-4688-8212-a842ab236726,2024-09-23T09:25:16,shipment manifested,2024-09-23T14:04:05,shipment collected,2024-09-23T17:06:43,in transit,2024-09-23T19:30:00,in transit,2024-09-24T06:20:00,in transit,2024-09-24T07:03:43,delivery rescheduled,2024-09-24T07:03:43,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-09-24T07:05:27,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-09-24T14:00:39,delivery rescheduled,2024-09-24T14:00:39,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-09-24T14:00:44,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-09-25T13:41:12,warehouse scan,2024-09-26T13:35:26,warehouse scan,2024-10-01T02:35:13,warehouse scan,2024-10-01T14:27:10,shipment to be returned,2024-10-01T14:27:10,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-10-01T17:39:41,delivery to alternative address requested,2024-10-01T18:12:50,in transit,2024-10-01T19:00:00,in transit,2024-10-02T05:15:00,in transit,2024-10-02T05:47:20,delivery to alternative address requested,2024-10-02T07:46:59,carrier error delayed delivery,2024-10-02T19:30:00,in transit,2024-10-02T21:31:00,in transit,2024-10-02T22:31:59,in transit,2024-10-03T07:45:06,out for delivery,2024-10-03T11:15:51,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef865,1Z7E524X0499512004,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-25T19:15:00,in transit,2024-10-25T20:29:00,in transit,2024-10-26T05:12:00,in transit,2024-10-26T16:49:00,in transit,2024-10-26T21:33:11,internal activity scan,2024-10-26T21:52:03,warehouse scan,2024-10-28T10:37:29,warehouse scan,2024-10-28T11:24:23,internal activity scan,2024-10-28T11:24:23,held for inspection by government agency,2024-10-28T21:13:00,in transit,2024-10-28T21:13:00,in transit,2024-10-29T01:22:00,in transit,2024-10-29T01:22:00,in transit,2024-10-29T01:22:00,in transit,2024-10-29T02:48:31,in transit,2024-10-29T02:48:31,in transit,2024-10-29T03:35:00,in transit,2024-10-29T03:35:00,in transit,2024-10-29T04:25:00,in transit,2024-10-29T04:25:00,in transit,2024-10-29T05:18:23,in transit,2024-10-29T05:18:23,in transit,2024-10-29T05:18:23,in transit,2024-10-29T05:21:47,delay due to adverse weather conditions,2024-10-29T05:21:47,delay due to adverse weather conditions,2024-10-29T05:21:47,delay due to adverse weather conditions,2024-10-30T04:44:01,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439efbf4,1Z61A84F6838114713,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-18T14:37:03,shipment manifested,2024-10-18T14:40:32,shipment collected,2024-10-21T20:00:39,in transit,2024-10-21T23:13:00,in transit,2024-10-22T02:17:00,in transit,2024-10-25T09:50:26,delivery attempted. receiver not available for delivery,2024-10-25T14:47:28,shipment to be returned,2024-10-25T14:47:28,delivery attempted. receiver not available for delivery,2024-10-27T23:17:00,in transit,2024-10-28T00:18:00,in transit,2024-10-28T03:50:00,out for delivery,2024-10-28T08:37:07,delivery refused,2024-10-28T08:37:07,delivery refused,2024-10-29T08:42:51,delivery refused,2024-10-29T08:42:51,delivery refused,2024-10-29T11:18:59,rescheduled delivery due to updated address,2024-10-29T11:18:59,delivery refused,2024-10-29T11:18:59,rescheduled delivery due to updated address,2024-10-29T11:18:59,delivery refused,2024-10-29T21:22:00,in transit,2024-10-29T21:22:00,in transit,2024-10-29T21:30:00,in transit,2024-10-29T21:30:00,in transit,2024-10-30T07:42:19,out for delivery,2024-10-30T07:42:19,out for delivery,2024-10-30T09:38:01,returned to sender,2024-10-30T09:38:01,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439efd1f,1Z7E524X0499512004,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-25T19:15:00,in transit,2024-10-25T20:29:00,in transit,2024-10-26T05:12:00,in transit,2024-10-26T16:49:00,in transit,2024-10-26T21:33:11,internal activity scan,2024-10-26T21:52:03,warehouse scan,2024-10-28T10:37:29,warehouse scan,2024-10-28T11:24:23,internal activity scan,2024-10-28T11:24:23,held for inspection by government agency,2024-10-28T21:13:00,in transit,2024-10-28T21:13:00,in transit,2024-10-29T01:22:00,in transit,2024-10-29T01:22:00,in transit,2024-10-29T01:22:00,in transit,2024-10-29T02:48:31,in transit,2024-10-29T02:48:31,in transit,2024-10-29T03:35:00,in transit,2024-10-29T03:35:00,in transit,2024-10-29T04:25:00,in transit,2024-10-29T04:25:00,in transit,2024-10-29T05:18:23,in transit,2024-10-29T05:18:23,in transit,2024-10-29T05:18:23,in transit,2024-10-29T05:21:47,delay due to adverse weather conditions,2024-10-29T05:21:47,delay due to adverse weather conditions,2024-10-29T05:21:47,delay due to adverse weather conditions,2024-10-30T04:44:01,returned to sender,2024-10-30T04:44:01,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f00fe,1Z7E524X6895258490,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-04T09:23:17,shipment manifested,2024-10-07T13:22:12,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-10-07T13:48:57,shipment to be returned,2024-10-07T17:45:11,in transit,2024-10-07T19:30:00,in transit,2024-10-08T04:10:00,in transit,2024-10-14T10:44:03,delayed due to circumstances beyond our control - corrective action underway,2024-10-15T10:04:47,delayed due to circumstances beyond our control - corrective action underway,2024-10-16T09:32:46,delayed due to circumstances beyond our control - corrective action underway,2024-10-17T21:00:00,in transit,2024-10-17T23:00:00,in transit,2024-10-18T21:00:00,in transit,2024-10-18T23:00:00,in transit,2024-10-21T23:00:00,in transit,2024-10-21T23:00:00,in transit,2024-10-22T10:19:06,delayed due to circumstances beyond our control - corrective action underway,2024-10-22T10:19:06,delayed due to circumstances beyond our control - corrective action underway,2024-10-25T11:31:30,rescheduled delivery due to updated address,2024-10-25T11:31:30,delivery refused,2024-10-25T11:31:30,rescheduled delivery due to updated address,2024-10-25T11:31:30,delivery refused,2024-10-25T20:15:00,in transit,2024-10-25T20:15:00,in transit,2024-10-25T23:23:00,in transit,2024-10-25T23:23:00,in transit,2024-10-26T02:09:00,in transit,2024-10-26T07:00:00,in transit,2024-10-26T07:00:00,in transit,2024-10-28T09:19:18,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
