_id,tracking_number,carrier,scans[0].timestamp,scans[0].scan,scans[1].timestamp,scans[1].scan,scans[2].timestamp,scans[2].scan,scans[3].timestamp,scans[3].scan,scans[4].timestamp,scans[4].scan,scans[5].timestamp,scans[5].scan,scans[6].timestamp,scans[6].scan,scans[7].timestamp,scans[7].scan,scans[8].timestamp,scans[8].scan,scans[9].timestamp,scans[9].scan,scans[10].timestamp,scans[10].scan,scans[11].timestamp,scans[11].scan,scans[12].timestamp,scans[12].scan,scans[13].timestamp,scans[13].scan,scans[14].timestamp,scans[14].scan,scans[15].timestamp,scans[15].scan,scans[16].timestamp,scans[16].scan,scans[17].timestamp,scans[17].scan,scans[18].timestamp,scans[18].scan,scans[19].timestamp,scans[19].scan,scans[20].timestamp,scans[20].scan,scans[21].timestamp,scans[21].scan,scans[22].timestamp,scans[22].scan,scans[23].timestamp,scans[23].scan,scans[24].timestamp,scans[24].scan,scans[25].timestamp,scans[25].scan,scans[26].timestamp,scans[26].scan,scans[27].timestamp,scans[27].scan,scans[28].timestamp,scans[28].scan,scans[29].timestamp,scans[29].scan,scans[30].timestamp,scans[30].scan,scans[31].timestamp,scans[31].scan,scans[32].timestamp,scans[32].scan,scans[33].timestamp,scans[33].scan,scans[34].timestamp,scans[34].scan,scans[35].timestamp,scans[35].scan,scans[36].timestamp,scans[36].scan,scans[37].timestamp,scans[37].scan,scans[38].timestamp,scans[38].scan,scans[39].timestamp,scans[39].scan,scans[40].timestamp,scans[40].scan,scans[41].timestamp,scans[41].scan,scans[42].timestamp,scans[42].scan,scans[43].timestamp,scans[43].scan,scans[44].timestamp,scans[44].scan,scans[45].timestamp,scans[45].scan,scans[46].timestamp,scans[46].scan
67d7c10c380fe7c6439ef3e2,1Z61A84F0421405247,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-17T10:42:31,shipment manifested,2024-10-18T11:37:57,shipment collected,2024-10-18T16:50:31,in transit,2024-10-18T17:49:00,in transit,2024-10-18T19:08:00,in transit,2024-10-18T19:23:23,export scan,2024-10-18T21:47:00,in transit,2024-10-18T22:55:00,in transit,2024-10-19T05:16:00,in transit,2024-10-19T12:15:46,handover to broker for clearance,2024-10-19T16:41:00,in transit,2024-10-19T21:49:03,in transit,2024-10-19T21:52:51,warehouse scan,2024-10-21T18:06:18,warehouse scan,2024-10-23T17:58:47,warehouse scan,2024-10-24T10:19:32,carrier to contact sender or receiver,2024-10-24T10:19:32,handover to broker for clearance,2024-10-24T18:03:29,warehouse scan,2024-10-25T18:00:41,warehouse scan,2024-11-06T17:40:55,warehouse scan,2024-11-07T05:20:16,package damaged and contents discarded,2024-11-07T17:37:41,warehouse scan,2024-11-08T17:41:27,warehouse scan,2024-12-11T18:00:14,warehouse scan,2024-12-12T09:45:30,carrier to contact sender or receiver,2024-12-12T09:45:30,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef443,1Z7E524X0490877511,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-12T03:30:00,in transit,2024-12-12T21:50:00,in transit,2024-12-13T00:04:07,in transit,2024-12-13T00:04:23,additional information required for customs clearance,2024-12-13T17:34:23,warehouse scan,2024-12-14T16:50:33,warehouse scan,2024-12-17T17:34:22,warehouse scan,2024-12-18T13:33:51,carrier to contact sender or receiver,2024-12-18T13:33:51,additional information required for customs clearance,2024-12-18T17:01:30,warehouse scan,2024-12-19T07:44:25,warehouse scan,2024-12-22T14:31:19,warehouse scan,2024-12-23T10:32:42,additional information required for customs clearance,2024-12-23T16:47:32,warehouse scan,2024-12-24T07:47:47,warehouse scan,2024-12-24T09:42:58,additional information required for customs clearance,2024-12-24T09:42:58,carrier to contact sender or receiver,2024-12-24T09:42:58,additional information required for customs clearance,2024-12-26T16:36:04,warehouse scan,2024-12-27T17:14:06,warehouse scan,2024-12-29T16:15:29,warehouse scan,2024-12-30T07:06:54,awaiting release from customs,2024-12-30T07:06:54,package damaged and contents discarded,2024-12-30T07:06:54,additional information required for customs clearance,2024-12-30T07:06:54,awaiting release from customs,2024-12-30T07:06:54,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef4a3,1Z7E524X0497469762,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-08T18:21:22,shipment manifested,2024-12-09T15:01:03,shipment collected,2024-12-09T17:28:19,in transit,2024-12-09T18:30:00,in transit,2024-12-09T19:30:00,in transit,2024-12-09T19:41:10,export scan,2024-12-09T20:43:00,in transit,2024-12-10T05:58:00,in transit,2024-12-11T20:10:00,in transit,2024-12-27T14:31:28,warehouse scan,2025-01-06T15:33:04,warehouse scan,2025-01-06T15:33:04,warehouse scan,2025-01-07T14:31:49,warehouse scan,2025-01-07T14:31:49,warehouse scan,2025-01-07T22:16:24,delay due to flight cancelled or delayed,2025-01-07T22:16:24,delay due to flight cancelled or delayed,2025-01-08T14:31:53,warehouse scan,2025-01-08T14:31:53,warehouse scan,2025-01-09T14:32:02,warehouse scan,2025-01-09T14:32:02,warehouse scan,2025-01-10T14:31:29,warehouse scan,2025-01-13T14:31:12,warehouse scan,2025-01-13T14:31:12,warehouse scan,2025-01-14T14:31:27,in transit,2025-01-14T14:31:27,in transit,2025-01-14T16:30:00,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef833,1Z7E524X0498379401,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-16T08:23:02,shipment manifested,2024-10-17T16:46:47,shipment collected,2024-10-17T17:20:23,in transit,2024-10-17T17:27:00,in transit,2024-10-17T19:18:00,in transit,2024-10-17T19:35:06,export scan,2024-10-17T20:51:00,in transit,2024-10-17T22:17:00,in transit,2024-10-18T04:13:00,in transit,2024-10-18T15:08:33,held for inspection by government agency,2024-10-18T15:51:00,in transit,2024-10-19T09:56:29,warehouse scan,2024-10-19T11:38:51,internal activity scan,2024-10-19T11:38:51,held for inspection by government agency,2024-10-19T21:51:00,in transit,2024-10-20T00:43:00,in transit,2024-10-20T19:20:37,in transit,2024-10-21T09:22:29,additional information required for customs clearance,2024-10-21T23:04:22,warehouse scan,2024-10-22T23:10:18,warehouse scan,2024-10-26T00:08:50,warehouse scan,2024-10-28T11:04:00,carrier to contact sender or receiver,2024-10-28T11:04:00,additional information required for customs clearance,2024-10-28T23:27:49,warehouse scan,2024-10-29T23:13:16,warehouse scan,2024-11-11T23:12:49,warehouse scan,2024-11-12T07:28:00,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef90d,1Z61A84F0429454662,0bb863db-1a5d-4688-8212-a842ab236726,2024-11-29T13:27:55,shipment manifested,2024-12-02T13:33:21,shipment collected,2024-12-02T20:12:28,in transit,2024-12-02T20:13:28,missing or incomplete export documentation,2024-12-03T13:50:03,missing or incomplete export documentation,2024-12-05T14:28:58,missing or incomplete export documentation,2024-12-09T00:15:00,in transit,2024-12-09T18:45:00,in transit,2024-12-10T08:30:00,in transit,2024-12-16T06:55:30,warehouse scan,2024-12-17T07:13:30,warehouse scan,2024-12-21T07:27:32,warehouse scan,2024-12-21T07:27:32,warehouse scan,2024-12-23T07:53:04,warehouse scan,2024-12-23T07:53:04,warehouse scan,2024-12-24T07:16:02,warehouse scan,2024-12-24T07:16:02,warehouse scan,2024-12-30T08:14:28,warehouse scan,2024-12-30T08:14:28,warehouse scan,2024-12-31T08:18:52,warehouse scan,2024-12-31T08:18:52,warehouse scan,2024-12-31T08:18:52,warehouse scan,2024-12-31T08:20:57,package damaged and contents discarded,2024-12-31T08:20:57,additional information required for customs clearance,2024-12-31T08:20:57,package damaged and contents discarded,2024-12-31T08:20:57,additional information required for customs clearance,2024-12-31T08:20:57,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef92c,1Z61A84F0437853804,0bb863db-1a5d-4688-8212-a842ab236726,2024-11-21T20:44:30,shipment manifested,2024-11-22T11:09:00,shipment dropped off awaiting carrier collection,2024-11-22T11:09:21,shipment dropped off awaiting carrier collection,2024-11-22T18:10:02,in transit,2024-11-22T18:45:00,in transit,2024-11-22T20:30:00,in transit,2024-11-22T20:46:21,export scan,2024-11-22T22:24:00,in transit,2024-11-22T23:33:00,in transit,2024-11-23T04:30:00,in transit,2024-11-23T07:31:14,additional information required for customs clearance,2024-11-23T16:47:00,in transit,2024-11-23T22:26:00,in transit,2024-11-25T07:19:37,in transit,2024-12-03T10:26:40,additional information required for customs clearance,2024-12-03T10:51:06,additional information required for customs clearance,2024-12-04T10:22:30,additional information required for customs clearance,2024-12-04T10:24:26,warehouse scan,2024-12-05T10:18:39,warehouse scan,2024-12-05T10:38:34,additional information required for customs clearance,2024-12-05T10:55:39,additional information required for customs clearance,2024-12-06T10:36:30,additional information required for customs clearance,2024-12-06T10:40:00,warehouse scan,2024-12-08T08:55:24,warehouse scan,2024-12-08T09:39:22,additional information required for customs clearance,2024-12-08T10:16:03,additional information required for customs clearance,2024-12-09T03:10:35,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef9e9,1Z7E524X0499442518,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-19T12:27:28,shipment manifested,2024-10-21T09:08:42,shipment collected,2024-10-21T17:56:59,in transit,2024-10-21T18:45:00,in transit,2024-10-21T19:40:00,in transit,2024-10-21T20:17:18,export scan,2024-10-21T21:46:00,in transit,2024-10-21T23:00:00,in transit,2024-10-22T03:58:00,in transit,2024-10-23T20:56:00,in transit,2024-10-23T23:39:00,in transit,2024-10-24T00:35:19,in transit,2024-10-24T10:24:20,additional information required for customs clearance,2024-10-24T22:59:48,warehouse scan,2024-10-26T00:09:14,warehouse scan,2024-11-03T16:25:52,warehouse scan,2024-11-04T12:43:00,carrier to contact sender or receiver,2024-11-04T12:43:00,additional information required for customs clearance,2024-11-04T23:29:06,warehouse scan,2024-11-05T22:59:21,warehouse scan,2024-11-20T23:09:14,warehouse scan,2024-11-21T23:11:34,warehouse scan,2024-11-23T00:00:53,warehouse scan,2024-11-23T00:00:53,warehouse scan,2024-11-26T10:40:00,package damaged and contents discarded,2024-11-26T10:40:00,additional information required for customs clearance,2024-11-26T10:40:00,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439efb01,1Z61A84F6836181298,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-29T19:29:00,in transit,2024-10-29T22:14:00,in transit,2024-10-30T10:46:00,in transit,2024-10-30T17:51:43,held awaiting tax payment by the receiver,2024-10-31T21:14:00,delay due to adverse weather conditions,2024-10-31T21:25:00,in transit,2024-10-31T21:25:00,in transit,2024-11-04T05:30:00,in transit,2024-11-04T05:30:00,in transit,2024-11-04T05:30:00,in transit,2024-11-04T05:45:00,in transit,2024-11-04T05:45:00,in transit,2024-11-04T05:45:00,in transit,2024-11-04T12:30:25,delivery refused,2024-11-04T12:30:25,delivery refused,2024-11-04T12:30:25,delivery refused,2024-11-04T15:48:35,delivery refused,2024-11-04T15:48:35,delivery refused,2024-11-04T15:48:35,delivery refused,2024-11-09T17:43:45,tax payment received,2024-11-09T17:43:45,tax payment received,2024-11-09T17:43:45,tax payment received,2024-11-26T17:46:25,package damaged and contents discarded,2024-11-26T17:46:25,delivery refused,2024-11-26T17:46:25,package damaged and contents discarded,2024-11-26T17:46:25,delivery refused,2024-11-26T17:46:25,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439efdcb,1Z61A84F0437853804,0bb863db-1a5d-4688-8212-a842ab236726,2024-11-21T20:44:30,shipment manifested,2024-11-22T11:09:00,shipment dropped off awaiting carrier collection,2024-11-22T11:09:21,shipment dropped off awaiting carrier collection,2024-11-22T18:10:02,in transit,2024-11-22T18:45:00,in transit,2024-11-22T20:30:00,in transit,2024-11-22T20:46:21,export scan,2024-11-22T22:24:00,in transit,2024-11-22T23:33:00,in transit,2024-11-23T04:30:00,in transit,2024-11-23T07:31:14,additional information required for customs clearance,2024-11-23T16:47:00,in transit,2024-11-23T22:26:00,in transit,2024-11-25T07:19:37,in transit,2024-12-03T10:26:40,additional information required for customs clearance,2024-12-03T10:51:06,additional information required for customs clearance,2024-12-04T10:22:30,additional information required for customs clearance,2024-12-04T10:24:26,warehouse scan,2024-12-05T10:18:39,warehouse scan,2024-12-05T10:38:34,additional information required for customs clearance,2024-12-05T10:55:39,additional information required for customs clearance,2024-12-06T10:36:30,additional information required for customs clearance,2024-12-06T10:40:00,warehouse scan,2024-12-08T08:55:24,warehouse scan,2024-12-08T09:39:22,additional information required for customs clearance,2024-12-08T10:16:03,additional information required for customs clearance,2024-12-09T03:10:35,package damaged and contents discarded,2024-12-09T03:17:41,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439efe6b,1Z7E524X0494895520,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-18T10:19:57,shipment manifested,2024-12-18T14:42:37,shipment collected,2024-12-18T17:55:14,in transit,2024-12-18T20:00:00,in transit,2024-12-18T21:00:00,in transit,2024-12-18T21:37:58,export scan,2024-12-18T23:55:00,in transit,2024-12-19T00:47:00,in transit,2024-12-19T00:50:22,delay due to mechanical failure,2024-12-19T00:55:20,delay due to flight cancelled or delayed,2024-12-21T03:45:00,in transit,2024-12-21T18:45:00,in transit,2024-12-23T22:00:07,in transit,2024-12-27T10:44:04,warehouse scan,2024-12-27T14:26:53,additional information required for customs clearance,2024-12-30T09:02:53,warehouse scan,2024-12-30T16:37:32,the receiver wishes to use their own broker for customs clearance. this may delay delivery,2024-12-31T06:03:34,warehouse scan,2025-01-02T05:39:03,warehouse scan,2025-01-02T15:37:25,the receiver wishes to use their own broker for customs clearance. this may delay delivery,2025-01-03T05:57:37,warehouse scan,2025-01-06T08:28:37,warehouse scan,2025-01-06T10:24:43,clearance has been delayed by customs or other government agency,2025-01-07T05:46:55,warehouse scan,2025-01-07T13:19:09,clearance has been delayed by customs or other government agency,2025-01-09T06:11:01,warehouse scan,2025-01-09T06:14:29,clearance has been delayed by customs or other government agency,2025-01-09T07:22:54,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439efe7f,1Z7E524X0497469762,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-08T18:21:22,shipment manifested,2024-12-09T15:01:03,shipment collected,2024-12-09T17:28:19,in transit,2024-12-09T18:30:00,in transit,2024-12-09T19:30:00,in transit,2024-12-09T19:41:10,export scan,2024-12-09T20:43:00,in transit,2024-12-10T05:58:00,in transit,2024-12-11T20:10:00,in transit,2024-12-27T14:31:28,warehouse scan,2025-01-06T15:33:04,warehouse scan,2025-01-06T15:33:04,warehouse scan,2025-01-07T14:31:49,warehouse scan,2025-01-07T14:31:49,warehouse scan,2025-01-07T22:16:24,delay due to flight cancelled or delayed,2025-01-07T22:16:24,delay due to flight cancelled or delayed,2025-01-08T14:31:53,warehouse scan,2025-01-08T14:31:53,warehouse scan,2025-01-09T14:32:02,warehouse scan,2025-01-09T14:32:02,warehouse scan,2025-01-10T14:31:29,warehouse scan,2025-01-13T14:31:12,warehouse scan,2025-01-13T14:31:12,warehouse scan,2025-01-14T14:31:27,in transit,2025-01-14T14:31:27,in transit,2025-01-14T16:30:00,package damaged and contents discarded,2025-01-14T16:30:00,request to contact carrier,2025-01-14T16:30:00,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439efeb8,1Z7E524X0499200225,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-04T23:13:17,shipment manifested,2024-12-06T10:50:59,shipment collected,2024-12-06T17:36:13,in transit,2024-12-06T19:00:00,in transit,2024-12-06T20:30:00,in transit,2024-12-06T21:10:39,export scan,2024-12-06T23:17:00,in transit,2024-12-07T08:31:00,in transit,2024-12-07T21:30:49,warehouse scan,2024-12-08T15:10:07,in transit,2024-12-09T03:48:00,in transit,2024-12-09T19:16:00,in transit,2024-12-09T21:45:00,clearance has been delayed by customs or other government agency,2024-12-10T21:45:00,clearance has been delayed by customs or other government agency,2024-12-11T21:50:00,clearance has been delayed by customs or other government agency,2024-12-12T16:42:00,in transit,2024-12-12T19:01:31,in transit,2024-12-12T19:01:32,warehouse scan,2024-12-12T19:01:32,in transit,2024-12-12T21:50:00,clearance has been delayed by customs or other government agency,2024-12-12T21:55:35,clearance has been delayed by customs or other government agency,2024-12-13T15:20:00,carrier to contact sender or receiver,2024-12-13T15:20:00,additional information required for customs clearance,2024-12-16T21:50:00,clearance has been delayed by customs or other government agency,2024-12-17T21:50:00,clearance has been delayed by customs or other government agency,2024-12-18T21:50:00,clearance has been delayed by customs or other government agency,2024-12-19T16:12:00,carrier to contact sender or receiver,2024-12-19T16:12:00,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f01b8,1Z61A84F0437853804,0bb863db-1a5d-4688-8212-a842ab236726,2024-11-21T20:44:30,shipment manifested,2024-11-22T11:09:00,shipment dropped off awaiting carrier collection,2024-11-22T11:09:21,shipment dropped off awaiting carrier collection,2024-11-22T18:10:02,in transit,2024-11-22T18:45:00,in transit,2024-11-22T20:30:00,in transit,2024-11-22T20:46:21,export scan,2024-11-22T22:24:00,in transit,2024-11-22T23:33:00,in transit,2024-11-23T04:30:00,in transit,2024-11-23T07:31:14,additional information required for customs clearance,2024-11-23T16:47:00,in transit,2024-11-23T22:26:00,in transit,2024-11-25T07:19:37,in transit,2024-12-03T10:26:40,additional information required for customs clearance,2024-12-03T10:51:06,additional information required for customs clearance,2024-12-04T10:22:30,additional information required for customs clearance,2024-12-04T10:24:26,warehouse scan,2024-12-05T10:18:39,warehouse scan,2024-12-05T10:38:34,additional information required for customs clearance,2024-12-05T10:55:39,additional information required for customs clearance,2024-12-06T10:36:30,additional information required for customs clearance,2024-12-06T10:40:00,warehouse scan,2024-12-08T08:55:24,warehouse scan,2024-12-08T09:39:22,additional information required for customs clearance,2024-12-08T10:16:03,additional information required for customs clearance,2024-12-09T03:10:35,package damaged and contents discarded,2024-12-09T03:17:41,package damaged and contents discarded,2024-12-13T07:42:40,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0213,1Z7E524X0490877511,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-12T03:30:00,in transit,2024-12-12T21:50:00,in transit,2024-12-13T00:04:07,in transit,2024-12-13T00:04:23,additional information required for customs clearance,2024-12-13T17:34:23,warehouse scan,2024-12-14T16:50:33,warehouse scan,2024-12-17T17:34:22,warehouse scan,2024-12-18T13:33:51,carrier to contact sender or receiver,2024-12-18T13:33:51,additional information required for customs clearance,2024-12-18T17:01:30,warehouse scan,2024-12-19T07:44:25,warehouse scan,2024-12-22T14:31:19,warehouse scan,2024-12-23T10:32:42,additional information required for customs clearance,2024-12-23T16:47:32,warehouse scan,2024-12-24T07:47:47,warehouse scan,2024-12-24T09:42:58,additional information required for customs clearance,2024-12-24T09:42:58,carrier to contact sender or receiver,2024-12-24T09:42:58,additional information required for customs clearance,2024-12-26T16:36:04,warehouse scan,2024-12-27T17:14:06,warehouse scan,2024-12-29T16:15:29,warehouse scan,2024-12-30T07:06:54,awaiting release from customs,2024-12-30T07:06:54,package damaged and contents discarded,2024-12-30T07:06:54,additional information required for customs clearance,2024-12-30T07:06:54,awaiting release from customs,2024-12-30T07:06:54,package damaged and contents discarded,2024-12-30T07:06:54,additional information required for customs clearance,2024-12-30T10:10:24,internal activity scan,2024-12-30T10:10:24,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0249,1Z7E524X0499442518,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-19T12:27:28,shipment manifested,2024-10-21T09:08:42,shipment collected,2024-10-21T17:56:59,in transit,2024-10-21T18:45:00,in transit,2024-10-21T19:40:00,in transit,2024-10-21T20:17:18,export scan,2024-10-21T21:46:00,in transit,2024-10-21T23:00:00,in transit,2024-10-22T03:58:00,in transit,2024-10-23T20:56:00,in transit,2024-10-23T23:39:00,in transit,2024-10-24T00:35:19,in transit,2024-10-24T10:24:20,additional information required for customs clearance,2024-10-24T22:59:48,warehouse scan,2024-10-26T00:09:14,warehouse scan,2024-11-03T16:25:52,warehouse scan,2024-11-04T12:43:00,carrier to contact sender or receiver,2024-11-04T12:43:00,additional information required for customs clearance,2024-11-04T23:29:06,warehouse scan,2024-11-05T22:59:21,warehouse scan,2024-11-20T23:09:14,warehouse scan,2024-11-21T23:11:34,warehouse scan,2024-11-23T00:00:53,warehouse scan,2024-11-23T00:00:53,warehouse scan,2024-11-26T10:40:00,package damaged and contents discarded,2024-11-26T10:40:00,additional information required for customs clearance,2024-11-26T10:40:00,package damaged and contents discarded,2024-11-26T10:40:00,additional information required for customs clearance,2024-11-26T10:49:00,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0333,1Z61A84F0431121598,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-22T16:14:45,shipment manifested,2024-10-23T14:41:42,shipment collected,2024-10-23T15:43:30,in transit,2024-10-23T17:11:00,in transit,2024-10-23T20:26:00,in transit,2024-10-23T21:08:20,export scan,2024-10-23T21:43:00,in transit,2024-10-23T23:19:00,in transit,2024-10-24T04:31:00,in transit,2024-10-24T15:06:33,held for inspection by government agency,2024-10-24T16:24:00,in transit,2024-10-24T21:39:15,warehouse scan,2024-10-25T09:59:25,warehouse scan,2024-10-25T11:25:05,internal activity scan,2024-10-25T11:25:05,held for inspection by government agency,2024-10-26T21:04:00,in transit,2024-10-27T00:03:00,in transit,2024-10-27T16:59:42,in transit,2024-10-28T07:54:32,additional information required for customs clearance,2024-10-28T08:32:49,additional information required for customs clearance,2024-10-29T23:09:56,warehouse scan,2024-10-30T23:21:14,warehouse scan,2024-11-07T23:05:46,warehouse scan,2024-11-08T06:38:00,carrier to contact sender or receiver,2024-11-08T06:38:00,additional information required for customs clearance,2024-11-09T00:39:38,warehouse scan,2024-11-10T16:22:56,warehouse scan,2024-11-30T00:16:25,warehouse scan,2024-12-02T07:29:00,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f04c1,1Z61A84F0401413936,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-19T22:14:55,shipment manifested,2024-12-20T15:33:21,shipment collected,2024-12-20T18:58:36,in transit,2024-12-20T20:00:00,in transit,2024-12-20T20:45:00,in transit,2024-12-20T21:49:11,export scan,2024-12-20T22:44:00,in transit,2024-12-20T23:47:00,in transit,2024-12-21T04:35:00,in transit,2024-12-21T14:40:57,held for inspection by government agency,2024-12-21T17:07:00,in transit,2024-12-21T20:21:46,warehouse scan,2024-12-23T09:41:04,warehouse scan,2024-12-23T11:23:24,internal activity scan,2024-12-23T11:23:24,held for inspection by government agency,2024-12-23T21:02:00,in transit,2024-12-24T00:02:00,in transit,2024-12-24T05:50:00,in transit,2024-12-24T13:48:45,carrier to contact sender or receiver,2024-12-24T13:48:45,additional information required for customs clearance,2024-12-25T07:59:20,additional information required for customs clearance,2024-12-25T23:58:43,warehouse scan,2024-12-26T09:32:46,additional information required for customs clearance,2024-12-27T07:09:36,additional information required for customs clearance,2024-12-27T22:26:55,warehouse scan,2024-12-28T07:16:23,additional information required for customs clearance,2024-12-28T23:26:22,warehouse scan,2024-12-29T09:30:43,additional information required for customs clearance,2024-12-29T19:53:42,warehouse scan,2024-12-30T06:11:35,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f04db,1Z61A84F0415088478,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-04T14:33:41,shipment manifested,2024-12-05T14:25:27,shipment collected,2024-12-05T17:50:37,in transit,2024-12-05T18:45:00,in transit,2024-12-05T20:39:00,in transit,2024-12-05T20:57:36,export scan,2024-12-05T22:30:00,in transit,2024-12-05T23:44:00,in transit,2024-12-06T04:29:00,in transit,2024-12-06T15:06:51,held for inspection by government agency,2024-12-06T15:59:00,in transit,2024-12-06T18:56:31,warehouse scan,2024-12-07T10:39:00,warehouse scan,2024-12-07T12:20:05,internal activity scan,2024-12-07T12:20:05,held for inspection by government agency,2024-12-07T22:02:00,in transit,2024-12-08T01:54:00,in transit,2024-12-09T06:57:25,in transit,2024-12-09T13:17:59,clearance has been delayed by customs or other government agency,2024-12-10T09:17:42,released by customs. clearance complete.,2024-12-10T12:05:32,held awaiting tax payment by the receiver,2024-12-10T12:05:40,held awaiting tax payment by the receiver,2024-12-10T12:52:59,in transit,2024-12-10T15:00:00,in transit,2024-12-12T07:10:40,in transit,2024-12-12T07:20:31,shipment contains hazardous material,2024-12-12T13:20:31,delivery rescheduled,2024-12-12T13:20:31,address located in remote area where deliveries not made daily,2024-12-21T05:36:31,delivery rescheduled,2024-12-27T11:09:13,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0510,1Z61A84F0437853804,0bb863db-1a5d-4688-8212-a842ab236726,2024-11-21T20:44:30,shipment manifested,2024-11-22T11:09:00,shipment dropped off awaiting carrier collection,2024-11-22T11:09:21,shipment dropped off awaiting carrier collection,2024-11-22T18:10:02,in transit,2024-11-22T18:45:00,in transit,2024-11-22T20:30:00,in transit,2024-11-22T20:46:21,export scan,2024-11-22T22:24:00,in transit,2024-11-22T23:33:00,in transit,2024-11-23T04:30:00,in transit,2024-11-23T07:31:14,additional information required for customs clearance,2024-11-23T16:47:00,in transit,2024-11-23T22:26:00,in transit,2024-11-25T07:19:37,in transit,2024-12-03T10:26:40,additional information required for customs clearance,2024-12-03T10:51:06,additional information required for customs clearance,2024-12-04T10:22:30,additional information required for customs clearance,2024-12-04T10:24:26,warehouse scan,2024-12-05T10:18:39,warehouse scan,2024-12-05T10:38:34,additional information required for customs clearance,2024-12-05T10:55:39,additional information required for customs clearance,2024-12-06T10:36:30,additional information required for customs clearance,2024-12-06T10:40:00,warehouse scan,2024-12-08T08:55:24,warehouse scan,2024-12-08T09:39:22,additional information required for customs clearance,2024-12-08T10:16:03,additional information required for customs clearance,2024-12-09T03:10:35,package damaged and contents discarded,2024-12-09T03:17:41,package damaged and contents discarded,2024-12-13T07:42:40,package damaged and contents discarded,2024-12-17T07:32:24,package damaged and contents discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
