_id,tracking_number,carrier,scans[0].timestamp,scans[0].scan,scans[1].timestamp,scans[1].scan,scans[2].timestamp,scans[2].scan,scans[3].timestamp,scans[3].scan,scans[4].timestamp,scans[4].scan,scans[5].timestamp,scans[5].scan,scans[6].timestamp,scans[6].scan,scans[7].timestamp,scans[7].scan,scans[8].timestamp,scans[8].scan,scans[9].timestamp,scans[9].scan,scans[10].timestamp,scans[10].scan,scans[11].timestamp,scans[11].scan,scans[12].timestamp,scans[12].scan,scans[13].timestamp,scans[13].scan,scans[14].timestamp,scans[14].scan,scans[15].timestamp,scans[15].scan,scans[16].timestamp,scans[16].scan,scans[17].timestamp,scans[17].scan,scans[18].timestamp,scans[18].scan,scans[19].timestamp,scans[19].scan,scans[20].timestamp,scans[20].scan,scans[21].timestamp,scans[21].scan,scans[22].timestamp,scans[22].scan,scans[23].timestamp,scans[23].scan,scans[24].timestamp,scans[24].scan,scans[25].timestamp,scans[25].scan,scans[26].timestamp,scans[26].scan,scans[27].timestamp,scans[27].scan,scans[28].timestamp,scans[28].scan,scans[29].timestamp,scans[29].scan,scans[30].timestamp,scans[30].scan,scans[31].timestamp,scans[31].scan,scans[32].timestamp,scans[32].scan,scans[33].timestamp,scans[33].scan,scans[34].timestamp,scans[34].scan,scans[35].timestamp,scans[35].scan,scans[36].timestamp,scans[36].scan,scans[37].timestamp,scans[37].scan,scans[38].timestamp,scans[38].scan,scans[39].timestamp,scans[39].scan,scans[40].timestamp,scans[40].scan,scans[41].timestamp,scans[41].scan,scans[42].timestamp,scans[42].scan,scans[43].timestamp,scans[43].scan,scans[44].timestamp,scans[44].scan,scans[45].timestamp,scans[45].scan,scans[46].timestamp,scans[46].scan,scans[47].timestamp,scans[47].scan,scans[48].timestamp,scans[48].scan,scans[49].timestamp,scans[49].scan,scans[50].timestamp,scans[50].scan,scans[51].timestamp,scans[51].scan,scans[52].timestamp,scans[52].scan,scans[53].timestamp,scans[53].scan,scans[54].timestamp,scans[54].scan
67d7c10c380fe7c6439ef044,1Z61A84F0420178834,0bb863db-1a5d-4688-8212-a842ab236726,2025-01-07T13:58:04,shipment manifested,2025-01-07T16:16:00,shipment dropped off awaiting carrier collection,2025-01-07T16:16:32,shipment dropped off awaiting carrier collection,2025-01-07T16:17:35,shipment collected,2025-01-07T17:11:54,in transit,2025-01-07T18:40:00,in transit,2025-01-07T20:49:00,in transit,2025-01-07T21:08:47,export scan,2025-01-07T22:25:00,in transit,2025-01-07T23:49:00,in transit,2025-01-08T03:41:00,in transit,2025-01-11T06:15:00,in transit,2025-01-12T00:53:14,in transit,2025-01-12T00:53:15,in transit,2025-01-12T11:32:15,internal activity scan,2025-01-13T01:49:29,1st of 3 delivery attempts. receiver not available,2025-01-13T01:49:29,1st of 3 delivery attempts. receiver not available,2025-01-13T11:48:43,change of delivery address,2025-01-13T11:48:43,change of delivery address,2025-01-13T11:55:51,delivery rescheduled,2025-01-13T11:55:51,delivery rescheduled,2025-01-13T11:55:51,delivery rescheduled,2025-01-13T11:55:51,delivery rescheduled,2025-01-14T01:29:54,shipment on hold after request,2025-01-14T01:29:54,shipment on hold after request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef1d3,0a921afd-fc37-426a-b04e-acf11e08ecf4-12938,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-10-18T12:53:45,shipment manifested,2024-10-18T15:33:00,shipment collected,2024-10-18T17:45:00,in transit,2024-10-18T18:17:00,in transit,2024-10-18T20:27:00,warehouse scan,2024-10-18T21:44:00,in transit,2024-10-18T22:06:00,in transit,2024-10-19T00:00:00,in transit,2024-10-19T03:32:00,warehouse scan,2024-10-19T11:39:00,in transit,2024-10-19T12:44:00,in transit,2024-10-20T00:08:00,in transit,2024-10-20T07:57:00,warehouse scan,2024-10-20T08:34:00,in transit,2024-10-23T07:06:00,warehouse scan,2024-10-24T10:46:00,warehouse scan,2024-10-30T09:19:00,warehouse scan,2024-10-31T18:55:00,shipment on hold due to restricted items,2024-11-04T18:23:00,shipment on hold due to restricted items,2024-11-08T21:14:00,shipment on hold due to restricted items,2024-11-15T21:20:00,shipment on hold due to restricted items,2024-11-18T18:38:00,shipment on hold due to restricted items,2024-11-21T18:45:00,shipment on hold due to restricted items,2024-11-28T18:31:00,shipment on hold due to restricted items,2024-12-02T18:24:00,shipment on hold due to restricted items,2024-12-06T20:35:00,shipment on hold due to restricted items,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef2cc,2077411394,a1630cac-f11e-45eb-ba58-de00a0c48748,2024-12-24T11:21:34,shipment collected,2024-12-24T15:46:43,in transit,2024-12-24T15:53:58,in transit,2024-12-24T22:23:08,in transit,2024-12-26T08:36:00,shipment on hold,2024-12-26T08:38:00,in transit,2024-12-26T10:44:55,customs clearance in progress,2024-12-26T10:46:29,customs clearance in progress,2024-12-26T10:58:38,in transit,2024-12-26T10:58:58,in transit,2024-12-26T17:48:51,in transit,2024-12-27T10:21:00,shipment on hold,2024-12-27T10:23:00,in transit,2024-12-27T15:16:36,customs clearance in progress,2024-12-27T15:28:25,processed for clearance,2024-12-28T04:07:06,in transit,2024-12-28T07:34:55,in transit,2024-12-30T09:03:58,in transit,2025-01-03T10:19:23,customs clearance in progress,2025-01-03T15:29:20,customs clearance in progress,2025-01-03T15:29:20,customs clearance in progress,2025-01-03T18:03:10,customs clearance in progress,2025-01-07T09:28:09,customs clearance in progress,2025-01-07T09:28:09,customs clearance in progress,2025-01-07T12:06:25,shipment on hold,2025-01-07T12:06:25,shipment on hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef2ce,7b0e6063-3eaf-4828-9965-6b5a1ccb14c3-25160,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-06T08:51:34,shipment manifested,2024-12-09T17:20:00,shipment collected,2024-12-09T19:53:00,in transit,2024-12-09T21:03:00,in transit,2024-12-09T21:05:00,in transit,2024-12-09T21:16:00,warehouse scan,2024-12-10T04:06:00,in transit,2024-12-10T05:10:00,in transit,2024-12-10T17:01:00,in transit,2024-12-17T08:33:00,shipment on hold - awaiting rest of shipment,2024-12-18T08:53:00,shipment on hold - awaiting rest of shipment,2024-12-20T08:39:00,shipment on hold - awaiting rest of shipment,2024-12-30T15:24:00,released by customs. clearance complete.,2025-01-02T08:42:00,shipment on hold - awaiting rest of shipment,2025-01-02T08:42:00,shipment on hold - awaiting rest of shipment,2025-01-02T16:37:00,in transit,2025-01-02T16:37:00,in transit,2025-01-02T16:37:00,in transit,2025-01-03T01:21:00,in transit,2025-01-03T01:21:00,in transit,2025-01-03T01:21:00,in transit,2025-01-03T01:33:00,in transit,2025-01-03T01:33:00,in transit,2025-01-03T01:33:00,in transit,2025-01-03T08:38:00,shipment on hold - awaiting rest of shipment,2025-01-03T08:38:00,shipment on hold - awaiting rest of shipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef45c,237fe1c0-6971-4207-8155-a1a6a8963bac-60351,5d0e294f-b483-4ba8-bd53-7f058427f35a,2025-01-16T04:28:00,in transit,2025-01-16T10:01:00,in transit,2025-01-16T10:02:00,in transit,2025-01-16T13:16:00,shipment on hold,2025-01-16T13:18:00,awaiting further instructions,2025-01-17T04:11:00,in transit,2025-01-17T19:07:00,return of the package requested,2025-01-17T19:07:00,still awaiting further instructions,2025-01-18T06:50:00,in transit,2025-01-18T11:46:00,delivery to alternative address requested,2025-01-19T07:39:00,in transit,2025-01-20T07:22:00,in transit,2025-01-20T14:27:00,shipment on hold,2025-01-20T14:27:00,shipment on hold,2025-01-20T20:03:00,shipment on hold,2025-01-20T20:03:00,shipment on hold,2025-01-21T04:29:00,in transit,2025-01-21T04:29:00,in transit,2025-01-21T08:20:00,package relabelled,2025-01-21T08:20:00,in transit,2025-01-21T08:20:00,package relabelled,2025-01-21T08:20:00,in transit,2025-01-21T08:30:00,in transit,2025-01-21T08:30:00,in transit,2025-01-21T15:06:00,shipment on hold,2025-01-21T15:06:00,shipment on hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef45d,3923326360,5d0e294f-b483-4ba8-bd53-7f058427f35a,2025-01-16T04:28:00,in transit,2025-01-16T10:01:00,in transit,2025-01-16T10:02:00,in transit,2025-01-16T13:16:00,shipment on hold,2025-01-16T13:18:00,awaiting further instructions,2025-01-17T04:11:00,in transit,2025-01-17T19:07:00,return of the package requested,2025-01-17T19:07:00,still awaiting further instructions,2025-01-18T06:50:00,in transit,2025-01-18T11:46:00,delivery to alternative address requested,2025-01-19T07:39:00,in transit,2025-01-20T07:22:00,in transit,2025-01-20T14:27:00,shipment on hold,2025-01-20T14:27:00,shipment on hold,2025-01-20T20:03:00,shipment on hold,2025-01-20T20:03:00,shipment on hold,2025-01-21T04:29:00,in transit,2025-01-21T04:29:00,in transit,2025-01-21T08:20:00,package relabelled,2025-01-21T08:20:00,in transit,2025-01-21T08:20:00,package relabelled,2025-01-21T08:20:00,in transit,2025-01-21T08:30:00,in transit,2025-01-21T08:30:00,in transit,2025-01-21T15:06:00,shipment on hold,2025-01-21T15:06:00,shipment on hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef48c,2395816021,a1630cac-f11e-45eb-ba58-de00a0c48748,2024-10-22T12:56:00,shipment collected,2024-10-22T18:14:07,in transit,2024-10-22T18:18:58,in transit,2024-10-22T20:03:37,in transit,2024-10-23T10:47:00,shipment on hold,2024-10-23T20:12:43,in transit,2024-10-23T23:12:55,in transit,2024-10-24T12:27:32,in transit,2024-10-25T06:55:08,customs clearance in progress,2024-10-25T07:03:04,customs clearance in progress,2024-10-25T09:30:20,in transit,2024-10-25T09:40:09,customs clearance in progress,2024-10-25T09:40:09,processed for clearance,2024-10-27T22:29:06,customs clearance in progress,2024-10-28T00:17:26,customs clearance in progress,2024-10-28T00:17:26,shipment on hold,2024-10-29T00:21:54,customs clearance in progress,2024-10-29T00:21:54,shipment on hold,2024-10-31T00:28:55,customs clearance in progress,2024-10-31T00:28:55,shipment on hold,2024-11-01T00:17:30,shipment on hold,2024-11-01T00:17:30,customs clearance in progress,2024-11-04T00:18:11,customs clearance in progress,2024-11-04T00:18:11,shipment on hold,2024-11-05T00:22:01,customs clearance in progress,2024-11-05T10:42:32,shipment on hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef4ee,2138308314,a1630cac-f11e-45eb-ba58-de00a0c48748,2025-01-06T16:49:01,shipment collected,2025-01-06T18:34:32,in transit,2025-01-06T21:12:32,shipment on hold,2025-01-06T21:14:15,in transit,2025-01-07T16:13:18,in transit,2025-01-08T05:12:34,in transit,2025-01-08T07:18:01,shipment on hold,2025-01-09T05:19:58,in transit,2025-01-09T05:30:58,in transit,2025-01-09T08:26:22,shipment on hold,2025-01-09T11:35:07,in transit,2025-01-09T13:15:58,in transit,2025-01-10T06:02:29,customs clearance in progress,2025-01-10T06:03:36,in transit,2025-01-10T06:10:32,customs clearance in progress,2025-01-10T06:56:36,in transit,2025-01-10T06:59:40,shipment on hold,2025-01-10T08:51:02,customs clearance in progress,2025-01-10T09:02:15,customs clearance in progress,2025-01-10T17:26:09,released by customs. clearance complete.,2025-01-10T17:26:09,customs clearance in progress,2025-01-10T20:55:56,in transit,2025-01-11T04:37:01,in transit,2025-01-11T08:49:49,in transit,2025-01-13T10:07:41,out for delivery,2025-01-13T10:12:00,shipment on hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef58b,08df3b0a-96a9-48bc-9c3b-5d38b3d21f75-89935,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-23T08:37:00,shipment on hold - awaiting rest of shipment,2024-12-27T09:08:00,shipment on hold - awaiting rest of shipment,2025-01-03T08:38:00,shipment on hold - awaiting rest of shipment,2025-01-03T16:42:00,in transit,2025-01-07T07:22:00,in transit,2025-01-07T09:03:00,shipment on hold - awaiting rest of shipment,2025-01-08T08:30:00,shipment on hold - awaiting rest of shipment,2025-01-09T08:46:00,shipment on hold - awaiting rest of shipment,2025-01-09T08:46:00,shipment on hold - awaiting rest of shipment,2025-01-10T05:40:00,released by customs. clearance complete.,2025-01-10T05:40:00,released by customs. clearance complete.,2025-01-10T08:22:00,shipment on hold - awaiting rest of shipment,2025-01-10T08:22:00,shipment on hold - awaiting rest of shipment,2025-01-10T17:43:00,in transit,2025-01-10T17:43:00,in transit,2025-01-10T21:01:00,in transit,2025-01-10T21:01:00,in transit,2025-01-11T04:42:00,warehouse scan,2025-01-11T04:42:00,warehouse scan,2025-01-11T05:04:00,in transit,2025-01-11T05:04:00,in transit,2025-01-13T06:31:00,warehouse scan,2025-01-13T06:31:00,warehouse scan,2025-01-13T07:59:00,out for delivery,2025-01-13T07:59:00,out for delivery,2025-01-13T10:00:00,shipment on hold - awaiting rest of shipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef630,JD014600011810154930,a1630cac-f11e-45eb-ba58-de00a0c48748,2024-10-22T12:56:00,shipment collected,2024-10-22T18:14:07,in transit,2024-10-22T18:18:58,in transit,2024-10-22T20:03:37,in transit,2024-10-23T10:47:00,shipment on hold,2024-10-23T20:12:43,in transit,2024-10-23T23:12:55,in transit,2024-10-25T09:30:20,in transit,2024-10-25T09:40:09,customs clearance in progress,2024-10-25T09:40:09,processed for clearance,2024-10-28T00:17:26,customs clearance in progress,2024-10-28T00:17:26,shipment on hold,2024-10-29T00:21:54,customs clearance in progress,2024-10-29T00:21:54,shipment on hold,2024-10-31T00:28:55,customs clearance in progress,2024-10-31T00:28:55,shipment on hold,2024-11-01T00:17:30,shipment on hold,2024-11-01T00:17:30,customs clearance in progress,2024-11-04T00:18:11,customs clearance in progress,2024-11-04T00:18:11,shipment on hold,2024-11-05T00:22:01,customs clearance in progress,2024-11-05T10:42:32,shipment on hold,2024-11-06T00:36:15,customs clearance in progress,2024-11-06T00:36:15,shipment on hold,2024-11-07T00:41:23,customs clearance in progress,2024-11-07T00:41:23,shipment on hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef862,7b0e6063-3eaf-4828-9965-6b5a1ccb14c3-25160,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-06T08:51:34,shipment manifested,2024-12-09T17:20:00,shipment collected,2024-12-09T19:53:00,in transit,2024-12-09T21:03:00,in transit,2024-12-09T21:05:00,in transit,2024-12-09T21:16:00,warehouse scan,2024-12-10T04:06:00,in transit,2024-12-10T05:10:00,in transit,2024-12-10T17:01:00,in transit,2024-12-17T08:33:00,shipment on hold - awaiting rest of shipment,2024-12-18T08:53:00,shipment on hold - awaiting rest of shipment,2024-12-20T08:39:00,shipment on hold - awaiting rest of shipment,2024-12-30T15:24:00,released by customs. clearance complete.,2025-01-02T08:42:00,shipment on hold - awaiting rest of shipment,2025-01-02T08:42:00,shipment on hold - awaiting rest of shipment,2025-01-02T16:37:00,in transit,2025-01-02T16:37:00,in transit,2025-01-02T16:37:00,in transit,2025-01-03T01:21:00,in transit,2025-01-03T01:21:00,in transit,2025-01-03T01:21:00,in transit,2025-01-03T01:33:00,in transit,2025-01-03T01:33:00,in transit,2025-01-03T01:33:00,in transit,2025-01-03T08:38:00,shipment on hold - awaiting rest of shipment,2025-01-03T08:38:00,shipment on hold - awaiting rest of shipment,2025-01-03T08:38:00,shipment on hold - awaiting rest of shipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef863,7b0e6063-3eaf-4828-9965-6b5a1ccb14c3-96504,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-06T08:51:29,shipment manifested,2024-12-09T17:20:00,shipment collected,2024-12-09T19:55:00,in transit,2024-12-09T21:03:00,in transit,2024-12-09T21:05:00,in transit,2024-12-09T21:16:00,warehouse scan,2024-12-10T03:46:00,in transit,2024-12-10T05:14:00,in transit,2024-12-10T07:57:00,in transit,2024-12-17T08:33:00,shipment on hold - awaiting rest of shipment,2024-12-18T08:53:00,shipment on hold - awaiting rest of shipment,2024-12-20T08:39:00,shipment on hold - awaiting rest of shipment,2024-12-21T03:40:00,in transit,2024-12-23T08:37:00,shipment on hold - awaiting rest of shipment,2024-12-24T07:40:00,customs clearance delay,2024-12-27T09:08:00,shipment on hold - awaiting rest of shipment,2024-12-28T00:16:00,in transit,2024-12-30T08:42:00,shipment on hold - awaiting rest of shipment,2024-12-30T15:24:00,released by customs. clearance complete.,2024-12-30T15:24:00,released by customs. clearance complete.,2025-01-02T08:42:00,shipment on hold - awaiting rest of shipment,2025-01-02T08:42:00,shipment on hold - awaiting rest of shipment,2025-01-02T16:39:00,in transit,2025-01-02T16:39:00,in transit,2025-01-03T01:27:00,in transit,2025-01-03T01:27:00,in transit,2025-01-03T08:38:00,shipment on hold - awaiting rest of shipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439efa25,7196558375,a1630cac-f11e-45eb-ba58-de00a0c48748,2025-01-09T10:35:18,shipment collected,2025-01-09T16:42:20,in transit,2025-01-09T18:19:58,in transit,2025-01-09T21:17:11,customs clearance in progress,2025-01-09T22:42:58,in transit,2025-01-10T04:17:51,in transit,2025-01-10T04:18:28,in transit,2025-01-10T05:36:47,in transit,2025-01-10T12:50:00,shipment on hold,2025-01-10T12:52:00,in transit,2025-01-10T23:56:57,in transit,2025-01-11T23:16:54,in transit,2025-01-12T05:48:40,shipment on hold,2025-01-12T09:27:27,in transit,2025-01-12T09:28:58,in transit,2025-01-13T08:35:16,in transit,2025-01-13T10:37:55,processed for clearance,2025-01-13T10:37:55,customs clearance in progress,2025-01-14T07:19:56,customs clearance in progress,2025-01-14T08:31:19,shipment on hold,2025-01-14T08:31:19,customs clearance in progress,2025-01-15T08:39:35,customs clearance in progress,2025-01-15T08:39:35,shipment on hold,2025-01-15T16:47:53,customs clearance in progress,2025-01-15T16:55:52,released by customs. clearance complete.,2025-01-15T17:23:50,held awaiting tax payment by the receiver,2025-01-16T16:11:46,shipment on hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439efab2,08df3b0a-96a9-48bc-9c3b-5d38b3d21f75-17031,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-23T08:37:00,shipment on hold - awaiting rest of shipment,2024-12-27T09:08:00,shipment on hold - awaiting rest of shipment,2025-01-03T08:38:00,shipment on hold - awaiting rest of shipment,2025-01-03T16:42:00,in transit,2025-01-07T07:22:00,in transit,2025-01-07T07:22:00,in transit,2025-01-07T09:03:00,shipment on hold - awaiting rest of shipment,2025-01-07T09:03:00,shipment on hold - awaiting rest of shipment,2025-01-08T08:30:00,shipment on hold - awaiting rest of shipment,2025-01-08T08:30:00,shipment on hold - awaiting rest of shipment,2025-01-09T08:46:00,shipment on hold - awaiting rest of shipment,2025-01-09T08:46:00,shipment on hold - awaiting rest of shipment,2025-01-10T05:40:00,released by customs. clearance complete.,2025-01-10T05:40:00,released by customs. clearance complete.,2025-01-10T08:22:00,shipment on hold - awaiting rest of shipment,2025-01-10T08:22:00,shipment on hold - awaiting rest of shipment,2025-01-10T17:43:00,in transit,2025-01-10T17:43:00,in transit,2025-01-10T21:01:00,in transit,2025-01-10T21:01:00,in transit,2025-01-11T04:42:00,warehouse scan,2025-01-11T04:42:00,warehouse scan,2025-01-13T06:31:00,warehouse scan,2025-01-13T06:31:00,warehouse scan,2025-01-13T07:59:00,out for delivery,2025-01-13T07:59:00,out for delivery,2025-01-13T10:00:00,shipment on hold - awaiting rest of shipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439efab5,08df3b0a-96a9-48bc-9c3b-5d38b3d21f75-89935,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-23T08:37:00,shipment on hold - awaiting rest of shipment,2024-12-27T09:08:00,shipment on hold - awaiting rest of shipment,2025-01-03T08:38:00,shipment on hold - awaiting rest of shipment,2025-01-03T16:42:00,in transit,2025-01-07T07:22:00,in transit,2025-01-07T09:03:00,shipment on hold - awaiting rest of shipment,2025-01-08T08:30:00,shipment on hold - awaiting rest of shipment,2025-01-09T08:46:00,shipment on hold - awaiting rest of shipment,2025-01-09T08:46:00,shipment on hold - awaiting rest of shipment,2025-01-10T05:40:00,released by customs. clearance complete.,2025-01-10T05:40:00,released by customs. clearance complete.,2025-01-10T08:22:00,shipment on hold - awaiting rest of shipment,2025-01-10T08:22:00,shipment on hold - awaiting rest of shipment,2025-01-10T17:43:00,in transit,2025-01-10T17:43:00,in transit,2025-01-10T21:01:00,in transit,2025-01-10T21:01:00,in transit,2025-01-11T04:42:00,warehouse scan,2025-01-11T04:42:00,warehouse scan,2025-01-11T05:04:00,in transit,2025-01-11T05:04:00,in transit,2025-01-13T06:31:00,warehouse scan,2025-01-13T06:31:00,warehouse scan,2025-01-13T07:59:00,out for delivery,2025-01-13T07:59:00,out for delivery,2025-01-13T10:00:00,shipment on hold - awaiting rest of shipment,2025-01-13T10:00:00,shipment on hold - awaiting rest of shipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439efc5d,0a921afd-fc37-426a-b04e-acf11e08ecf4-12938,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-10-18T12:53:45,shipment manifested,2024-10-18T15:33:00,shipment collected,2024-10-18T17:45:00,in transit,2024-10-18T18:17:00,in transit,2024-10-18T20:27:00,warehouse scan,2024-10-18T21:44:00,in transit,2024-10-18T22:06:00,in transit,2024-10-19T00:00:00,in transit,2024-10-19T03:32:00,warehouse scan,2024-10-19T11:39:00,in transit,2024-10-19T12:44:00,in transit,2024-10-20T00:08:00,in transit,2024-10-20T07:57:00,warehouse scan,2024-10-20T08:34:00,in transit,2024-10-23T07:06:00,warehouse scan,2024-10-24T10:46:00,warehouse scan,2024-10-30T09:19:00,warehouse scan,2024-10-31T18:55:00,shipment on hold due to restricted items,2024-11-04T18:23:00,shipment on hold due to restricted items,2024-11-08T21:14:00,shipment on hold due to restricted items,2024-11-15T21:20:00,shipment on hold due to restricted items,2024-11-18T18:38:00,shipment on hold due to restricted items,2024-11-21T18:45:00,shipment on hold due to restricted items,2024-11-28T18:31:00,shipment on hold due to restricted items,2024-12-02T18:24:00,shipment on hold due to restricted items,2024-12-06T20:35:00,shipment on hold due to restricted items,2024-12-09T05:51:00,warehouse scan,2024-12-09T18:54:00,shipment on hold due to restricted items,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439efd1d,7b0e6063-3eaf-4828-9965-6b5a1ccb14c3-96504,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-06T08:51:29,shipment manifested,2024-12-09T17:20:00,shipment collected,2024-12-09T19:55:00,in transit,2024-12-09T21:03:00,in transit,2024-12-09T21:05:00,in transit,2024-12-09T21:16:00,warehouse scan,2024-12-10T03:46:00,in transit,2024-12-10T05:14:00,in transit,2024-12-10T07:57:00,in transit,2024-12-17T08:33:00,shipment on hold - awaiting rest of shipment,2024-12-18T08:53:00,shipment on hold - awaiting rest of shipment,2024-12-20T08:39:00,shipment on hold - awaiting rest of shipment,2024-12-21T03:40:00,in transit,2024-12-23T08:37:00,shipment on hold - awaiting rest of shipment,2024-12-24T07:40:00,customs clearance delay,2024-12-27T09:08:00,shipment on hold - awaiting rest of shipment,2024-12-28T00:16:00,in transit,2024-12-30T08:42:00,shipment on hold - awaiting rest of shipment,2024-12-30T15:24:00,released by customs. clearance complete.,2024-12-30T15:24:00,released by customs. clearance complete.,2025-01-02T08:42:00,shipment on hold - awaiting rest of shipment,2025-01-02T08:42:00,shipment on hold - awaiting rest of shipment,2025-01-02T16:39:00,in transit,2025-01-02T16:39:00,in transit,2025-01-03T01:27:00,in transit,2025-01-03T01:27:00,in transit,2025-01-03T08:38:00,shipment on hold - awaiting rest of shipment,2025-01-03T08:38:00,shipment on hold - awaiting rest of shipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439efd61,1Z7E524X0499964964,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-16T13:16:45,shipment manifested,2024-12-17T09:36:32,shipment collected,2024-12-17T18:31:11,in transit,2024-12-17T19:40:00,in transit,2024-12-17T20:40:00,in transit,2024-12-17T22:45:47,warehouse scan,2024-12-18T18:07:14,warehouse scan,2024-12-19T18:23:52,warehouse scan,2024-12-20T18:39:08,export scan,2024-12-20T22:55:00,in transit,2024-12-20T23:46:00,in transit,2024-12-21T12:12:00,in transit,2024-12-22T22:46:04,warehouse scan,2024-12-23T01:31:09,shipment on hold due to restricted items,2024-12-23T18:25:00,in transit,2024-12-23T18:25:00,shipment on hold due to restricted items,2024-12-23T19:10:33,in transit,2024-12-23T20:15:50,warehouse scan,2024-12-24T02:13:21,warehouse scan,2024-12-27T02:29:10,warehouse scan,2024-12-31T03:24:35,shipment on hold due to restricted items,2025-01-01T18:23:09,in transit,2025-01-01T18:23:09,shipment on hold due to restricted items,2025-01-02T01:29:13,warehouse scan,2025-01-02T03:08:13,shipment on hold due to restricted items,2025-01-03T01:41:40,in transit,2025-01-03T01:41:40,in transit,2025-01-03T01:41:40,shipment on hold due to restricted items,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439efe71,2395816021,a1630cac-f11e-45eb-ba58-de00a0c48748,2024-10-22T12:56:00,shipment collected,2024-10-22T18:14:07,in transit,2024-10-22T18:18:58,in transit,2024-10-22T20:03:37,in transit,2024-10-23T10:47:00,shipment on hold,2024-10-23T20:12:43,in transit,2024-10-23T23:12:55,in transit,2024-10-24T12:27:32,in transit,2024-10-25T06:55:08,customs clearance in progress,2024-10-25T07:03:04,customs clearance in progress,2024-10-25T09:30:20,in transit,2024-10-25T09:40:09,customs clearance in progress,2024-10-25T09:40:09,processed for clearance,2024-10-27T22:29:06,customs clearance in progress,2024-10-28T00:17:26,customs clearance in progress,2024-10-28T00:17:26,shipment on hold,2024-10-29T00:21:54,customs clearance in progress,2024-10-29T00:21:54,shipment on hold,2024-10-31T00:28:55,customs clearance in progress,2024-10-31T00:28:55,shipment on hold,2024-11-01T00:17:30,shipment on hold,2024-11-01T00:17:30,customs clearance in progress,2024-11-04T00:18:11,customs clearance in progress,2024-11-04T00:18:11,shipment on hold,2024-11-05T00:22:01,customs clearance in progress,2024-11-05T10:42:32,shipment on hold,2024-11-06T00:36:15,customs clearance in progress,2024-11-06T00:36:15,shipment on hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
