carrierId,carrierName,fromDate,toDate,scanDescription,normalizedScan,frequency,status
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019983+00:00,"Delivered with Consignee's Authority, received by EVGENIA GRISHINA",delivered with consignee s authority received by evgenia grishina,9,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019986+00:00,"Delivered with Consignee's Authority, received by FAIZA UMATUL",delivered with consignee s authority received by faiza umatul,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019987+00:00,"Delivered with Consignee's Authority, received by GOEBBER",delivered with consignee s authority received by goebber,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019988+00:00,"Delivered with Consignee's Authority, received by GOHLKE THOMAS",delivered with consignee s authority received by gohlke thomas,22,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.101999+00:00,"Delivered with Consignee's Authority, received by HAÃƒÂŸELMANN",delivered with consignee s authority received by haÃ£ elmann,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019991+00:00,"Delivered with Consignee's Authority, received by HAGEDORN, BENJAMIN",delivered with consignee s authority received by hagedorn benjamin,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019992+00:00,"Delivered with Consignee's Authority, received by HAGEN",delivered with consignee s authority received by hagen,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019995+00:00,"Delivered with Consignee's Authority, received by HALLER",delivered with consignee s authority received by haller,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019996+00:00,"Delivered with Consignee's Authority, received by HOLESCHEK + WESTERN STYLE SHOPPING",delivered with consignee s authority received by holeschek western style shopping,6,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019997+00:00,"Delivered with Consignee's Authority, received by HUBER, KERSTIN",delivered with consignee s authority received by huber kerstin,42,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019998+00:00,"Delivered with Consignee's Authority, received by JACQUELINE JOKIC",delivered with consignee s authority received by jacqueline jokic,10,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.102+00:00,"Delivered with Consignee's Authority, received by JUNGERMANN, DOMINIK",delivered with consignee s authority received by jungermann dominik,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020001+00:00,"Delivered with Consignee's Authority, received by JUSTYNA WEISS",delivered with consignee s authority received by justyna weiss,48,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020002+00:00,"Delivered with Consignee's Authority, received by KERN, WOLFGANG",delivered with consignee s authority received by kern wolfgang,39,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020005+00:00,"Delivered with Consignee's Authority, received by KINDERMANN, WOLFGANG",delivered with consignee s authority received by kindermann wolfgang,14,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020007+00:00,"Delivered with Consignee's Authority, received by KINGA PINTEROVA",delivered with consignee s authority received by kinga pinterova,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020008+00:00,"Delivered with Consignee's Authority, received by KRAUS",delivered with consignee s authority received by kraus,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020009+00:00,"Delivered with Consignee's Authority, received by LAMM, MARIO",delivered with consignee s authority received by lamm mario,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020012+00:00,"Delivered with Consignee's Authority, received by LERCH, SARAH UND PHILIPP",delivered with consignee s authority received by lerch sarah und philipp,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020013+00:00,"Delivered with Consignee's Authority, received by MAIL, SAM",delivered with consignee s authority received by mail sam,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020015+00:00,"Delivered with Consignee's Authority, received by MARAUN /17732 THORSTEN",delivered with consignee s authority received by maraun /17732 thorsten,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020016+00:00,"Delivered with Consignee's Authority, received by MICHAEL RUMPEL",delivered with consignee s authority received by michael rumpel,37,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020019+00:00,"Delivered with Consignee's Authority, received by NIMATULLAH AZAMI",delivered with consignee s authority received by nimatullah azami,45,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.102002+00:00,"Delivered with Consignee's Authority, received by ODER, RAINER",delivered with consignee s authority received by oder rainer,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020021+00:00,"Delivered with Consignee's Authority, received by ORTMEIER",delivered with consignee s authority received by ortmeier,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020022+00:00,"Delivered with Consignee's Authority, received by PETTERSON, RONALD",delivered with consignee s authority received by petterson ronald,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020024+00:00,"Delivered with Consignee's Authority, received by PREBECK, KATHRIN",delivered with consignee s authority received by prebeck kathrin,11,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020025+00:00,"Delivered with Consignee's Authority, received by RUGINS DE MONTOYA, SUSAN",delivered with consignee s authority received by rugins de montoya susan,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020027+00:00,"Delivered with Consignee's Authority, received by SAAGER, NORMAN UND SABINE",delivered with consignee s authority received by saager norman und sabine,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020029+00:00,"Delivered with Consignee's Authority, received by SCHULE BIRKLEHOF E.V.",delivered with consignee s authority received by schule birklehof e v,6,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.102003+00:00,"Delivered with Consignee's Authority, received by SEITZ, CHRISTOPHER",delivered with consignee s authority received by seitz christopher,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020031+00:00,"Delivered with Consignee's Authority, received by SELI GMBH A TECHNIK",delivered with consignee s authority received by seli gmbh a technik,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020032+00:00,"Delivered with Consignee's Authority, received by SOPPA, BRUNO",delivered with consignee s authority received by soppa bruno,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020034+00:00,"Delivered with Consignee's Authority, received by STEPHAN, TOBIAS",delivered with consignee s authority received by stephan tobias,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020034+00:00,"Delivered with Consignee's Authority, received by STOCK, SEBASTIAN",delivered with consignee s authority received by stock sebastian,10,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020035+00:00,"Delivered with Consignee's Authority, received by STOJANOCIC",delivered with consignee s authority received by stojanocic,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020038+00:00,"Delivered with Consignee's Authority, received by SWISS PAKET",delivered with consignee s authority received by swiss paket,14,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.102004+00:00,"Delivered with Consignee's Authority, received by SYLWIA GWARDYS",delivered with consignee s authority received by sylwia gwardys,14,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020041+00:00,"Delivered with Consignee's Authority, received by TATJANA LEWINSKI",delivered with consignee s authority received by tatjana lewinski,41,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020042+00:00,"Delivered with Consignee's Authority, received by TECHNISCHE UNIVERSITAET",delivered with consignee s authority received by technische universitaet,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020045+00:00,"Delivered with Consignee's Authority, received by THOMAS HADERLI (C/O LLAN LIN)",delivered with consignee s authority received by thomas haderli c/o llan lin,44,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020046+00:00,"Delivered with Consignee's Authority, received by VOGT ANGELINA",delivered with consignee s authority received by vogt angelina,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020047+00:00,"Delivered with Consignee's Authority, received by WINDLER",delivered with consignee s authority received by windler,43,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020051+00:00,"Delivered with Consignee's Authority, received by WOLFGANG JERN",delivered with consignee s authority received by wolfgang jern,46,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020054+00:00,"Delivered with Consignee's Authority, received by WOLTHUSEN, JANINE",delivered with consignee s authority received by wolthusen janine,41,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020055+00:00,"Delivered with Consignee's Authority, received by ZAYLIA ISRAEL",delivered with consignee s authority received by zaylia israel,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020057+00:00,Deliver to alternative address requested,deliver to alternative address requested,254,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020058+00:00,"Delivery instructions provided, instruction = PLEASE CAN YOU DELIVERY IT BY 1PM AS ITS NEEDED FOR A EVENT IN THE EVENING AND THEY NEED TO LEAVE BY 2PM",delivery instructions provided instruction please can you delivery it by 1pm as its needed for a event in the evening and they need to leave by 2pm,13,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020059+00:00,"Delivery Note / Order Reference Required, by BRACHMANN",delivery note / order reference required by brachmann,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020061+00:00,"Delivery refused, as the contact name was not recognised, by SAM",delivery refused as the contact name was not recognised by sam,61,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020062+00:00,"Delivery refused, by DANTHONY, using Saturn",delivery refused by danthony using saturn,14,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020065+00:00,"Delivery refused, by DRIVER, using Saturn",delivery refused by driver using saturn,294,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020066+00:00,"Delivery refused, by JESUS, using Saturn",delivery refused by jesus using saturn,19,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020068+00:00,Delivery Runsheet image available,delivery runsheet image available,277,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020069+00:00,Delivery to DPD Pickup Locker BP Girdle Toll Service Station requested Not@Home SMS notification sent,delivery to dpd pickup locker bp girdle toll service station requested not home sms notification sent,710,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.102007+00:00,Delivery to DPD Pickup Locker BP Milton Regis Service Station requested Not@Home SMS notification sent,delivery to dpd pickup locker bp milton regis service station requested not home sms notification sent,689,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020072+00:00,Delivery to DPD Pickup Locker Esso Westbound requested Not@Home SMS & Not@Home e-mail notification sent,delivery to dpd pickup locker esso westbound requested not home sms not home e mail notification sent,57,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020073+00:00,Delivery to DPD Pickup Locker Esso Woodston Service Station requested Not@Home SMS & Not@Home e-mail notification sent,delivery to dpd pickup locker esso woodston service station requested not home sms not home e mail notification sent,718,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020074+00:00,Delivery to DPD Pickup Locker Homebase requested Collect from Pickup Acknowledgement SMS & Collect from Pickup Acknowledgement e-mail notification sent,delivery to dpd pickup locker homebase requested collect from pickup acknowledgement sms collect from pickup acknowledgement e mail notification sent,112,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020077+00:00,Delivery to DPD Pickup Locker not possible Collect from Pickup Apology SMS & Collect from Pickup Apology e-mail notification sent,delivery to dpd pickup locker not possible collect from pickup apology sms collect from pickup apology e mail notification sent,32,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020078+00:00,Delivery to DPD Pickup Locker Stonegate Talisman Tunstall requested Collect from Pickup Acknowledgement SMS & Collect from Pickup Acknowledgement e-mail notification sent,delivery to dpd pickup locker stonegate talisman tunstall requested collect from pickup acknowledgement sms collect from pickup acknowledgement e mail notification sent,68,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020079+00:00,Delivery to DPD Pickup Locker YEEP! The Brewery requested Collect from Pickup Acknowledgement e-mail notification sent,delivery to dpd pickup locker yeep the brewery requested collect from pickup acknowledgement e mail notification sent,151,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020081+00:00,"Delivery to DPD Pickup Point after unsuccessful delivery attempt (Not@Home), by DANNY WINTER",delivery to dpd pickup point after unsuccessful delivery attempt not home by danny winter,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020082+00:00,"Delivery to DPD Pickup Point after unsuccessful delivery attempt (Not@Home), by DAWNBREED RECORDS JEFF",delivery to dpd pickup point after unsuccessful delivery attempt not home by dawnbreed records jeff,13,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020085+00:00,"Delivery to DPD Pickup Point after unsuccessful delivery attempt (Not@Home), by FRANS VAN HEEL VAN HEEL",delivery to dpd pickup point after unsuccessful delivery attempt not home by frans van heel van heel,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020086+00:00,"Delivery to DPD Pickup Point after unsuccessful delivery attempt (Not@Home), by I4LIGHT",delivery to dpd pickup point after unsuccessful delivery attempt not home by i4light,11,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020087+00:00,"Delivery to DPD Pickup Point after unsuccessful delivery attempt (Not@Home), by MICHELLE COOPER JRKXJX",delivery to dpd pickup point after unsuccessful delivery attempt not home by michelle cooper jrkxjx,9,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020088+00:00,"Delivery to DPD Pickup Point after unsuccessful delivery attempt (Not@Home), by PRICILJA VEENKAMP VEEN",delivery to dpd pickup point after unsuccessful delivery attempt not home by pricilja veenkamp veen,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.102009+00:00,Delivery to DPD Pickup Point requested,delivery to dpd pickup point requested,257,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020092+00:00,Delivery to DPD Pickup Shop ALIMENTATION GRAND PALAIS requested,delivery to dpd pickup shop alimentation grand palais requested,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020093+00:00,Delivery to DPD Pickup Shop AWG Mode Center requested,delivery to dpd pickup shop awg mode center requested,14,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020095+00:00,Delivery to DPD Pickup Shop Billa - Filiale 8158 requested,delivery to dpd pickup shop billa filiale 8158 requested,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020097+00:00,Delivery to DPD Pickup Shop B & K Food & Wine requested Not@Home SMS & Not@Home e-mail notification sent,delivery to dpd pickup shop b k food wine requested not home sms not home e mail notification sent,23,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020098+00:00,Delivery to DPD Pickup Shop BUDNI - Friedrichshain requested,delivery to dpd pickup shop budni friedrichshain requested,26,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020099+00:00,Delivery to DPD Pickup Shop CARREFOUR MARKET DRIVE requested,delivery to dpd pickup shop carrefour market drive requested,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020101+00:00,Delivery to DPD Pickup Shop CORDONNERIE SERRURERIE PATRICIO requested,delivery to dpd pickup shop cordonnerie serrurerie patricio requested,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020102+00:00,Delivery to DPD Pickup Shop diska Oschatz requested,delivery to dpd pickup shop diska oschatz requested,24,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020104+00:00,Delivery to DPD Pickup Shop Droguerie G Dubouloz requested,delivery to dpd pickup shop droguerie g dubouloz requested,10,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020105+00:00,Delivery to DPD Pickup Shop E.Leclerc Bricolage requested,delivery to dpd pickup shop e leclerc bricolage requested,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020107+00:00,Delivery to DPD Pickup Shop FRANPRIX requested,delivery to dpd pickup shop franprix requested,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020111+00:00,Delivery to DPD Pickup Shop Gordijn Wereld requested,delivery to dpd pickup shop gordijn wereld requested,14,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020112+00:00,Delivery to DPD Pickup Shop HarryÃ‚Â´s GetrÃƒÂ¤nkeecke requested,delivery to dpd pickup shop harryÃ¢ s getrÃ£ nkeecke requested,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020117+00:00,Delivery to DPD Pickup Shop HYPER U MULTIMEDIA BILLETTERIE requested,delivery to dpd pickup shop hyper u multimedia billetterie requested,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020118+00:00,Delivery to DPD Pickup Shop HYPER U requested,delivery to dpd pickup shop hyper u requested,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020123+00:00,Delivery to DPD Pickup Shop King Candy Schwerin requested,delivery to dpd pickup shop king candy schwerin requested,14,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020125+00:00,Delivery to DPD Pickup Shop LÃ¢Â€Â™AMIRAL requested,delivery to dpd pickup shop lÃ¢ amiral requested,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020126+00:00,Delivery to DPD Pickup Shop LA POSTE CARREPRO MONTROUGE requested,delivery to dpd pickup shop la poste carrepro montrouge requested,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020128+00:00,Delivery to DPD Pickup Shop LA POSTE PPDC NARBONNE requested,delivery to dpd pickup shop la poste ppdc narbonne requested,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020129+00:00,Delivery to DPD Pickup Shop LA TABATIERE requested,delivery to dpd pickup shop la tabatiere requested,9,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.102013+00:00,Delivery to DPD Pickup Shop Le relais des mousquetaires requested,delivery to dpd pickup shop le relais des mousquetaires requested,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020131+00:00,Delivery to DPD Pickup Shop Leyton Post Office requested Not@Home e-mail notification sent,delivery to dpd pickup shop leyton post office requested not home e mail notification sent,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020133+00:00,Delivery to DPD Pickup Shop Lotto-Totto Kiosk requested,delivery to dpd pickup shop lotto totto kiosk requested,18,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020134+00:00,Delivery to DPD Pickup Shop MARCHE AUX AFFAIRES requested,delivery to dpd pickup shop marche aux affaires requested,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020136+00:00,Delivery to DPD Pickup Shop Max Shop Almelo requested,delivery to dpd pickup shop max shop almelo requested,9,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020138+00:00,Delivery to DPD Pickup Shop Mon animalerie requested,delivery to dpd pickup shop mon animalerie requested,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020139+00:00,Delivery to DPD Pickup Shop Moreton-in-Marsh Post Office requested Not@Home SMS & Not@Home e-mail notification sent,delivery to dpd pickup shop moreton in marsh post office requested not home sms not home e mail notification sent,8,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.102014+00:00,Delivery to DPD Pickup Shop not possible,delivery to dpd pickup shop not possible,3304,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020142+00:00,Delivery to DPD Pickup Shop not possible Collect from Pickup Apology e-mail notification sent,delivery to dpd pickup shop not possible collect from pickup apology e mail notification sent,17,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020143+00:00,Delivery to DPD Pickup Shop not possible Collect from Pickup Apology SMS & Collect from Pickup Apology e-mail notification sent,delivery to dpd pickup shop not possible collect from pickup apology sms collect from pickup apology e mail notification sent,3406,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020144+00:00,Delivery to DPD Pickup Shop not possible Collect from Pickup Apology SMS notification sent,delivery to dpd pickup shop not possible collect from pickup apology sms notification sent,2619,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020146+00:00,Delivery to DPD Pickup Shop not possible Pickup Delay e-mail notification sent,delivery to dpd pickup shop not possible pickup delay e mail notification sent,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020147+00:00,Delivery to DPD Pickup Shop not possible Pickup Delay SMS notification sent,delivery to dpd pickup shop not possible pickup delay sms notification sent,87,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020149+00:00,Delivery to DPD Pickup Shop not possible Pickup Delay SMS & Pickup Delay e-mail notification sent,delivery to dpd pickup shop not possible pickup delay sms pickup delay e mail notification sent,60,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.102015+00:00,Delivery to DPD Pickup Shop not possible SMS & e-mail notification sent,delivery to dpd pickup shop not possible sms e mail notification sent,75,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020151+00:00,Delivery to DPD Pickup Shop Nur Design requested,delivery to dpd pickup shop nur design requested,21,Not Matched
